sample_id,time_step,target,Open,High,Low,Close,Volume,returns,sma_5,sma_20,rsi,volume_z,USD_KRW,NASDAQ,VIX
5,8,,47.46719926720655,47.50717632201845,45.80703244000096,46.60363006591797,509728000.0,-0.0185029192577173,46.53626480102539,47.91443271636963,33.53773708265085,1.230816415419903,1316.510009765625,14432.490234375,12.630000114440918
5,9,,46.02292129903264,47.642108221332236,46.02292129903264,47.633113861083984,372387000.0,0.022090206142952207,46.754354095458986,47.866520690917966,40.51950147477181,0.3444187758727745,1313.6199951171875,14533.400390625,12.069999694824219
5,10,,47.60513418472511,48.5696507647958,47.584144799570055,48.06390380859375,447792000.0,0.009043917405150426,47.271096801757814,47.78837852478027,47.22582628644847,0.8310820010571786,1310.1400146484375,14733.9599609375,12.1899995803833
5,11,,48.36574838586443,48.64560684171551,47.39823500078961,48.325767517089844,391232000.0,0.005448240524509318,47.62172088623047,47.76170673370361,52.73664968061587,0.46604424472232153,1292.010009765625,14761.5595703125,12.479999542236328
5,12,,48.16984725179435,49.379239930936926,48.095883026170014,48.86549758911133,479948000.0,0.011168577339834673,47.898382568359374,47.73243865966797,53.06561813660718,1.0386165500795206,1291.9200439453125,14813.919921875,12.279999732971191
5,13,-0.030098468293221936,49.37524392106738,50.40772334929845,49.12536921258584,50.051902770996094,412587000.0,0.02427899520968202,48.588037109375,47.771585655212405,59.909844012433325,0.6038692321079451,1276.469970703125,14904.8095703125,12.5600004196167
6,0,,47.99570985279465,48.08166154319405,46.3946561295748,46.74245071411133,526247000.0,-0.02845868267489704,47.721673583984376,47.76364803314209,49.14834754383198,1.3374299001599226,1288.3599853515625,14226.2197265625,12.920000076293945
6,1,,46.49759696256461,47.172198605670886,46.15979480379712,46.73745346069336,369317000.0,-0.00010691038534826891,47.51959228515625,47.9265022277832,41.4561898795096,0.3246050221254617,1296.6600341796875,14305.0302734375,12.630000114440918
6,2,,46.04985981674189,46.04985981674189,44.98348694921652,45.483192443847656,437543000.0,-0.02683631486042659,46.973513793945315,47.95173740386963,34.69188420988492,0.7649350427001073,1299.18994140625,14185.490234375,13.079999923706055
6,3,,45.44321631785002,46.57664693505586,45.24831433854384,46.542667388916016,371718000.0,0.02329376827223295,46.72348175048828,47.992668342590335,34.8464381822877,0.34010105559363696,1307.800048828125,14229.91015625,12.850000381469727
6,4,,47.19133394813323,47.363248618844615,45.38923628677336,45.48019027709961,380590000.0,-0.022828023648456153,46.197190856933595,47.97028121948242,33.864936047461754,0.39736086772593626,1313.3699951171875,14146.7099609375,12.970000267028809
6,5,,45.67709625491712,46.605631500937335,45.58114369836872,46.57264709472656,350823000.0,0.02402049795682215,46.16323013305664,47.97158508300781,36.88361147864783,0.20524490427438594,1313.719970703125,14339.990234375,13.0600004196167
6,6,,46.57164649877913,47.71707199991906,46.526667071393376,47.4821891784668,359224000.0,0.01952953376024058,46.31217727661133,47.9995777130127,42.36383868947307,0.2594648864343777,1312.760009765625,14403.9697265625,12.350000381469727
6,7,,47.46719926720655,47.50717632201845,45.80703244000096,46.60363006591797,509728000.0,-0.0185029192577173,46.53626480102539,47.91443271636963,33.53773708265085,1.230816415419903,1316.510009765625,14432.490234375,12.630000114440918
6,8,,46.02292129903264,47.642108221332236,46.02292129903264,47.633113861083984,372387000.0,0.022090206142952207,46.754354095458986,47.866520690917966,40.51950147477181,0.3444187758727745,1313.6199951171875,14533.400390625,12.069999694824219
6,9,,47.60513418472511,48.5696507647958,47.584144799570055,48.06390380859375,447792000.0,0.009043917405150426,47.271096801757814,47.78837852478027,47.22582628644847,0.8310820010571786,1310.1400146484375,14733.9599609375,12.1899995803833
6,10,,48.36574838586443,48.64560684171551,47.39823500078961,48.325767517089844,391232000.0,0.005448240524509318,47.62172088623047,47.76170673370361,52.73664968061587,0.46604424472232153,1292.010009765625,14761.5595703125,12.479999542236328
6,11,,48.16984725179435,49.379239930936926,48.095883026170014,48.86549758911133,479948000.0,0.011168577339834673,47.898382568359374,47.73243865966797,53.06561813660718,1.0386165500795206,1291.9200439453125,14813.919921875,12.279999732971191
6,12,,49.37524392106738,50.40772334929845,49.12536921258584,50.051902770996094,412587000.0,0.02427899520968202,48.588037109375,47.771585655212405,59.909844012433325,0.6038692321079451,1276.469970703125,14904.8095703125,12.5600004196167
6,13,0.01827032368245196,49.39922961630302,49.67509226753452,48.870495409966274,49.579139709472656,464444000.0,-0.009445456323338708,48.97724227905273,47.73157711029053,56.351624924795736,0.9385538666598666,1302.9300537109375,15003.2197265625,12.529999732971191
7,0,,46.49759696256461,47.172198605670886,46.15979480379712,46.73745346069336,369317000.0,-0.00010691038534826891,47.51959228515625,47.9265022277832,41.4561898795096,0.3246050221254617,1296.6600341796875,14305.0302734375,12.630000114440918
7,1,,46.04985981674189,46.04985981674189,44.98348694921652,45.483192443847656,437543000.0,-0.02683631486042659,46.973513793945315,47.95173740386963,34.69188420988492,0.7649350427001073,1299.18994140625,14185.490234375,13.079999923706055
7,2,,45.44321631785002,46.57664693505586,45.24831433854384,46.542667388916016,371718000.0,0.02329376827223295,46.72348175048828,47.992668342590335,34.8464381822877,0.34010105559363696,1307.800048828125,14229.91015625,12.850000381469727
7,3,,47.19133394813323,47.363248618844615,45.38923628677336,45.48019027709961,380590000.0,-0.022828023648456153,46.197190856933595,47.97028121948242,33.864936047461754,0.39736086772593626,1313.3699951171875,14146.7099609375,12.970000267028809
7,4,,45.67709625491712,46.605631500937335,45.58114369836872,46.57264709472656,350823000.0,0.02402049795682215,46.16323013305664,47.97158508300781,36.88361147864783,0.20524490427438594,1313.719970703125,14339.990234375,13.0600004196167
7,5,,46.57164649877913,47.71707199991906,46.526667071393376,47.4821891784668,359224000.0,0.01952953376024058,46.31217727661133,47.9995777130127,42.36383868947307,0.2594648864343777,1312.760009765625,14403.9697265625,12.350000381469727
7,6,,47.46719926720655,47.50717632201845,45.80703244000096,46.60363006591797,509728000.0,-0.0185029192577173,46.53626480102539,47.91443271636963,33.53773708265085,1.230816415419903,1316.510009765625,14432.490234375,12.630000114440918
7,7,,46.02292129903264,47.642108221332236,46.02292129903264,47.633113861083984,372387000.0,0.022090206142952207,46.754354095458986,47.866520690917966,40.51950147477181,0.3444187758727745,1313.6199951171875,14533.400390625,12.069999694824219
7,8,,47.60513418472511,48.5696507647958,47.584144799570055,48.06390380859375,447792000.0,0.009043917405150426,47.271096801757814,47.78837852478027,47.22582628644847,0.8310820010571786,1310.1400146484375,14733.9599609375,12.1899995803833
7,9,,48.36574838586443,48.64560684171551,47.39823500078961,48.325767517089844,391232000.0,0.005448240524509318,47.62172088623047,47.76170673370361,52.73664968061587,0.46604424472232153,1292.010009765625,14761.5595703125,12.479999542236328
7,10,,48.16984725179435,49.379239930936926,48.095883026170014,48.86549758911133,479948000.0,0.011168577339834673,47.898382568359374,47.73243865966797,53.06561813660718,1.0386165500795206,1291.9200439453125,14813.919921875,12.279999732971191
7,11,,49.37524392106738,50.40772334929845,49.12536921258584,50.051902770996094,412587000.0,0.02427899520968202,48.588037109375,47.771585655212405,59.909844012433325,0.6038692321079451,1276.469970703125,14904.8095703125,12.5600004196167
7,12,,49.39922961630302,49.67509226753452,48.870495409966274,49.579139709472656,464444000.0,-0.009445456323338708,48.97724227905273,47.73157711029053,56.351624924795736,0.9385538666598666,1302.9300537109375,15003.2197265625,12.529999732971191
7,13,-0.0032659712162622645,49.63010830567033,49.97393763852956,48.07388957337245,48.086883544921875,397894000.0,-0.030098468293221936,48.98183822631836,47.64019241333008,55.757645730827875,0.5090407357531351,1297.760009765625,14777.9404296875,13.670000076293945
8,0,,46.04985981674189,46.04985981674189,44.98348694921652,45.483192443847656,437543000.0,-0.02683631486042659,46.973513793945315,47.95173740386963,34.69188420988492,0.7649350427001073,1299.18994140625,14185.490234375,13.079999923706055
8,1,,45.44321631785002,46.57664693505586,45.24831433854384,46.542667388916016,371718000.0,0.02329376827223295,46.72348175048828,47.992668342590335,34.8464381822877,0.34010105559363696,1307.800048828125,14229.91015625,12.850000381469727
8,2,,47.19133394813323,47.363248618844615,45.38923628677336,45.48019027709961,380590000.0,-0.022828023648456153,46.197190856933595,47.97028121948242,33.864936047461754,0.39736086772593626,1313.3699951171875,14146.7099609375,12.970000267028809
8,3,,45.67709625491712,46.605631500937335,45.58114369836872,46.57264709472656,350823000.0,0.02402049795682215,46.16323013305664,47.97158508300781,36.88361147864783,0.20524490427438594,1313.719970703125,14339.990234375,13.0600004196167
8,4,,46.57164649877913,47.71707199991906,46.526667071393376,47.4821891784668,359224000.0,0.01952953376024058,46.31217727661133,47.9995777130127,42.36383868947307,0.2594648864343777,1312.760009765625,14403.9697265625,12.350000381469727
8,5,,47.46719926720655,47.50717632201845,45.80703244000096,46.60363006591797,509728000.0,-0.0185029192577173,46.53626480102539,47.91443271636963,33.53773708265085,1.230816415419903,1316.510009765625,14432.490234375,12.630000114440918
8,6,,46.02292129903264,47.642108221332236,46.02292129903264,47.633113861083984,372387000.0,0.022090206142952207,46.754354095458986,47.866520690917966,40.51950147477181,0.3444187758727745,1313.6199951171875,14533.400390625,12.069999694824219
8,7,,47.60513418472511,48.5696507647958,47.584144799570055,48.06390380859375,447792000.0,0.009043917405150426,47.271096801757814,47.78837852478027,47.22582628644847,0.8310820010571786,1310.1400146484375,14733.9599609375,12.1899995803833
8,8,,48.36574838586443,48.64560684171551,47.39823500078961,48.325767517089844,391232000.0,0.005448240524509318,47.62172088623047,47.76170673370361,52.73664968061587,0.46604424472232153,1292.010009765625,14761.5595703125,12.479999542236328
8,9,,48.16984725179435,49.379239930936926,48.095883026170014,48.86549758911133,479948000.0,0.011168577339834673,47.898382568359374,47.73243865966797,53.06561813660718,1.0386165500795206,1291.9200439453125,14813.919921875,12.279999732971191
8,10,,49.37524392106738,50.40772334929845,49.12536921258584,50.051902770996094,412587000.0,0.02427899520968202,48.588037109375,47.771585655212405,59.909844012433325,0.6038692321079451,1276.469970703125,14904.8095703125,12.5600004196167
8,11,,49.39922961630302,49.67509226753452,48.870495409966274,49.579139709472656,464444000.0,-0.009445456323338708,48.97724227905273,47.73157711029053,56.351624924795736,0.9385538666598666,1302.9300537109375,15003.2197265625,12.529999732971191
8,12,,49.63010830567033,49.97393763852956,48.07388957337245,48.086883544921875,397894000.0,-0.030098468293221936,48.98183822631836,47.64019241333008,55.757645730827875,0.5090407357531351,1297.760009765625,14777.9404296875,13.670000076293945
8,13,0.009195114989155817,48.78653533808319,49.07039338559571,48.39472971516772,48.96544647216797,300425000.0,0.01827032368245196,49.10977401733398,47.65409965515137,58.8773724525295,-0.12002335675397552,1296.97998046875,14963.8701171875,13.649999618530273
