sample_id,time_step,target,Open,High,Low,Close,Volume,returns,sma_5,sma_20,rsi,volume_z
21,6,0.7549097,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9033558,0.9214425,0.5500031,0.0
22,0,0.75333863,0.77279997,0.7220974,0.9101124,0.7588374,4.7734622e-05,0.31663275,0.90712214,0.9215156,0.5769365,4.7734622e-05
22,1,0.75333863,0.77279997,0.7220974,0.9073034,0.75726634,0.0001760877,0.31430694,0.9074988,0.92161304,0.57693857,0.0001760877
22,2,0.75333863,0.7704,0.7213483,0.9054307,0.7549097,2.2276157e-05,0.31313738,0.9063689,0.9216862,0.44000822,2.2276157e-05
22,3,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,1.0607694e-06,0.31663275,0.905239,0.9216374,0.44000822,1.0607694e-06
22,4,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9042974,0.9215887,0.523816,0.0
22,5,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9033558,0.9214425,0.5500031,0.0
22,6,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.90279084,0.92139375,0.35713542,0.0
23,0,0.75333863,0.77279997,0.7220974,0.9073034,0.75726634,0.0001760877,0.31430694,0.9074988,0.92161304,0.57693857,0.0001760877
23,1,0.75333863,0.7704,0.7213483,0.9054307,0.7549097,2.2276157e-05,0.31313738,0.9063689,0.9216862,0.44000822,2.2276157e-05
23,2,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,1.0607694e-06,0.31663275,0.905239,0.9216374,0.44000822,1.0607694e-06
23,3,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9042974,0.9215887,0.523816,0.0
23,4,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9033558,0.9214425,0.5500031,0.0
23,5,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.90279084,0.92139375,0.35713542,0.0
23,6,0.75333863,0.7672,0.71760297,0.90262175,0.75333863,9.865155e-05,0.3142961,0.9024142,0.92134506,0.31249845,9.865155e-05
24,0,0.75333863,0.7704,0.7213483,0.9054307,0.7549097,2.2276157e-05,0.31313738,0.9063689,0.9216862,0.44000822,2.2276157e-05
24,1,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,1.0607694e-06,0.31663275,0.905239,0.9216374,0.44000822,1.0607694e-06
24,2,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9042974,0.9215887,0.523816,0.0
24,3,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.9033558,0.9214425,0.5500031,0.0
24,4,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,0.0,0.31663275,0.90279084,0.92139375,0.35713542,0.0
24,5,0.75333863,0.7672,0.71760297,0.90262175,0.75333863,9.865155e-05,0.3142961,0.9024142,0.92134506,0.31249845,9.865155e-05
24,6,0.75333863,0.7672,0.716854,0.9035581,0.75333863,0.0,0.31663275,0.9020376,0.9211014,0.31249845,0.0
25,0,0.75333863,0.76879996,0.718352,0.9054307,0.7549097,1.0607694e-06,0.31663275,0.905239,0.9216374,0.44000822,1.0607694e-06
