Date,ticker,weekofyear_sin,weekofyear_cos,log_ret_lag1,ret_3d,mom_10,ma_200,macd,bbp,adx_14,obv,vol_ma_20,vol_chg,vol_20d,Close
2024-05-02,TSLA,0.82298386,-0.56806475,-0.018113706,-0.07235253,30.080002,220.0745,1.4378921,0.7449782,20.509043,4028320800.0,112955256.0,-0.039660797,0.054541845,180.00999450683594
2024-05-03,TSLA,0.82298386,-0.56806475,0.000111050074,-0.011403297,34.14,219.52415,2.0847309,0.7448562,20.535198,4103812000.0,109571950.0,-0.15318908,0.05371608,181.19000244140625
2024-05-06,TSLA,0.7485108,-0.66312265,0.0065338435,0.02650141,42.70999,219.13345,2.8525414,0.7872877,20.778307,4188202500.0,108570300.0,0.11787817,0.052875318,184.75999450683597
2024-05-07,TSLA,0.7485108,-0.66312265,0.019511437,-0.012221526,33.130005,218.7224,2.8671792,0.66844106,20.409517,4113156600.0,107175010.0,-0.11072837,0.053505696,177.80999755859375
2024-05-08,TSLA,0.7485108,-0.66312265,-0.038342103,-0.03570838,12.589996,218.2507,2.5994775,0.6132935,19.253788,4033187000.0,106946860.0,0.065607846,0.05322044,174.72000122070312
2024-05-09,TSLA,0.7485108,-0.66312265,-0.017530851,-0.06922491,1.7900085,217.78415,2.140743,0.56944424,18.180613,3967236900.0,105518580.0,-0.17530684,0.05324992,171.97000122070312
2024-05-10,TSLA,0.7485108,-0.66312265,-0.01586465,-0.05252796,0.18000793,217.30475,1.4777373,0.5125156,16.981571,3894609700.0,105913810.0,0.10124139,0.05325034,168.47000122070312
2024-05-13,TSLA,0.66312265,-0.7485108,-0.02056235,-0.016197355,-22.160004,216.88565,1.2142686,0.56175697,15.93119,3961628400.0,104252490.0,-0.07722038,0.051702183,171.88999938964844
2024-05-14,TSLA,0.66312265,-0.7485108,0.020097034,0.03244753,-5.7299957,216.4412,1.4455196,0.64146435,15.401107,4048035800.0,103722856.0,0.28929898,0.05152521,177.5500030517578
2024-05-15,TSLA,0.66312265,-0.7485108,0.032397542,0.032765504,-6.0,215.974,1.3262376,0.5663152,14.785893,3968373000.0,103584020.0,-0.0780535,0.051741745,173.99000549316406
2024-05-16,TSLA,0.66312265,-0.7485108,-0.020254418,0.01716212,-5.169998,215.54285,1.2854747,0.56290084,13.993132,4028185000.0,101769690.0,-0.2491847,0.05078062,174.83999633789062
2024-05-17,TSLA,0.66312265,-0.7485108,0.0048733912,-0.00050687883,-3.7299957,215.1596,1.4478924,0.59167594,13.715922,4105631000.0,101288260.0,0.2948161,0.050359335,177.4600067138672
2024-05-20,TSLA,0.56806475,-0.82298386,0.014874021,0.0055175093,-9.809998,214.73775,1.3584138,0.5086054,13.458513,4043903500.0,99019740.0,-0.20296,0.04962446,174.9499969482422
2024-05-21,TSLA,0.56806475,-0.82298386,-0.014245068,0.067261554,8.790009,214.40144,2.2021744,0.83952254,14.217042,4159170000.0,98555816.0,0.8673474,0.051120218,186.6000061035156
2024-05-22,TSLA,0.56806475,-0.82298386,0.06446712,0.014932908,5.3899994,214.04475,2.3204234,0.5970237,14.92139,4070856400.0,93912590.0,-0.23383203,0.04556751,180.11000061035156
2024-05-23,TSLA,0.56806475,-0.82298386,-0.03539954,-0.006916213,1.7700043,213.66495,1.8784771,0.3391511,14.799742,3998881000.0,91189990.0,-0.18500003,0.04526607,173.74000549316406
2024-05-24,TSLA,0.56806475,-0.82298386,-0.036007818,-0.03944266,10.770004,213.3502,1.9495622,0.5386623,14.686783,4064465400.0,88978430.0,-0.088794105,0.045625076,179.24000549316406
2024-05-28,TSLA,0.46472317,-0.885456,0.03116576,-0.01865527,4.8600006,213.00725,1.7844055,0.46083474,14.486751,4004728800.0,79771780.0,-0.08916589,0.029278874,176.75
2024-05-29,TSLA,0.46472317,-0.885456,-0.013989416,0.014101513,-1.3600006,212.67496,1.590002,0.44723544,14.301006,3949946400.0,76159310.0,-0.082930736,0.026681008,176.19000244140625
2024-05-30,TSLA,0.46472317,-0.885456,-0.0031733327,-0.0025106682,4.799988,212.3701,1.6269785,0.6003154,14.743025,4027564800.0,75398750.0,0.41684404,0.026630737,178.7899932861328
2024-05-31,TSLA,0.46472317,-0.885456,0.014648923,0.007524763,3.2400055,212.0957,1.5807701,0.56564474,14.852092,3960250000.0,74307080.0,-0.13274945,0.026645474,178.0800018310547
2024-06-03,TSLA,0.3546049,-0.9350162,-0.0039789975,0.0005675171,-1.1700134,211.84915,1.3837599,0.4748078,15.270979,3891681300.0,73960950.0,0.018633403,0.026682453,176.2899932861328
2024-06-04,TSLA,0.3546049,-0.9350162,-0.01010257,-0.022484418,-0.17999268,211.6269,1.092385,0.40339765,15.557034,3831625000.0,72744250.0,-0.12414666,0.026272338,174.77000427246094
2024-06-05,TSLA,0.3546049,-0.9350162,-0.00865948,-0.017295608,-11.600006,211.42445,0.8699983,0.42804074,15.424294,3889578800.0,71889650.0,-0.035008818,0.02493816,175.0
2024-06-06,TSLA,0.3546049,-0.9350162,0.0013151257,0.00935963,-2.1699982,211.15775,0.9203793,0.6146808,15.843038,3959465700.0,71385520.0,0.20590885,0.024892058,177.94000244140625
2024-06-07,TSLA,0.3546049,-0.9350162,0.016660454,0.015506044,3.7399902,210.8792,0.9126672,0.56769156,16.231873,3903220700.0,70900250.0,-0.19520226,0.02459279,177.47999572753906
2024-06-10,TSLA,0.23931566,-0.97094184,-0.002588526,-0.006914324,-5.450012,210.56384,0.60186505,0.26231614,16.03643,3852446200.0,69807620.0,-0.0972586,0.024613835,173.7899932861328
2024-06-11,TSLA,0.23931566,-0.97094184,-0.021010267,-0.040912658,-6.0899963,210.26695,0.101814486,0.034238696,15.077185,3787684400.0,69694770.0,0.2754783,0.024592271,170.66000366210938
2024-06-12,TSLA,0.23931566,-0.97094184,-0.018174341,-0.0010705569,1.0999908,209.96045,0.23776473,0.5456096,14.791283,3878073600.0,69893870.0,0.39571878,0.025042025,177.2899932861328
2024-06-13,TSLA,0.23931566,-0.97094184,0.03811348,0.049945384,3.680008,209.6787,0.7547889,0.89074886,15.8393,3997057800.0,71859930.0,0.31635016,0.02536422,182.47000122070312
2024-06-14,TSLA,0.23931566,-0.97094184,0.02879901,0.043068033,-0.070007324,209.28285,0.79547924,0.5538997,16.039959,3915019500.0,72971224.0,-0.31051123,0.026068233,178.00999450683594
2024-06-17,TSLA,0.12053668,-0.99270886,-0.024746085,0.057250887,11.150009,208.93555,1.5705452,1.0924631,16.548225,4024805600.0,74588240.0,0.33823144,0.028403673,187.44000244140625
2024-06-18,TSLA,0.12053668,-0.99270886,0.05161911,0.01309804,10.089996,208.56944,1.9540805,0.8819621,17.020187,3955823400.0,74950984.0,-0.37166637,0.028391656,184.8600006103516
2024-06-20,TSLA,0.12053668,-0.99270886,-0.013860022,0.019998949,6.5700073,208.25224,1.9698528,0.72569084,16.945122,3899930400.0,71982310.0,-0.18974723,0.024463996,181.57000732421875
2024-06-21,TSLA,0.12053668,-0.99270886,-0.01795749,-0.023634272,5.069992,207.88486,2.0746324,0.79805875,16.875418,3961867500.0,70663500.0,0.10813857,0.023199178,183.00999450683597
2024-06-24,TSLA,-3.2162452e-16,-1.0,0.007899472,-0.012333651,5.100006,207.53815,2.0987806,0.7459738,17.45912,3899875600.0,70164340.0,0.0008847657,0.021590132,182.5800018310547
2024-06-25,TSLA,-3.2162452e-16,-1.0,-0.002352323,0.031833444,13.560013,207.21745,2.4742956,0.96469,17.886908,3962781200.0,70030390.0,0.014737362,0.0212322,187.3500061035156
2024-06-26,TSLA,-3.2162452e-16,-1.0,0.025790114,0.07300148,25.709991,206.9568,3.4598486,1.1951671,19.376593,4058518300.0,71830420.0,0.52191454,0.02316624,196.3699951171875
2024-06-27,TSLA,-3.2162452e-16,-1.0,0.047022052,0.08127942,20.130005,206.576,4.276338,1.0861464,20.850283,4131264800.0,72728616.0,-0.24014306,0.023076074,197.4199981689453
2024-06-28,TSLA,-3.2162452e-16,-1.0,0.0053328197,0.056204956,15.410004,206.228,4.9040003,1.0023166,22.621822,4226702800.0,73619600.0,0.31192702,0.022993729,197.8800048828125
2024-07-01,TSLA,-0.12053668,-0.99270886,0.0023273814,0.06869688,31.850006,205.9208,6.295542,1.1574278,24.984537,4362394000.0,77038440.0,0.4217739,0.02595433,209.8600006103516
2024-07-02,TSLA,-0.12053668,-0.99270886,0.058779832,0.17141119,43.819992,205.6969,9.021158,1.2775849,28.013876,4567442400.0,83862390.0,0.5111341,0.03288848,231.25999450683597
2024-07-03,TSLA,-0.12053668,-0.99270886,0.09710195,0.24514854,61.53,205.5569,12.26076,1.2263194,31.319447,4734003700.0,89187650.0,-0.18769468,0.034325324,246.38999938964844
2024-07-05,TSLA,-0.12053668,-0.99270886,0.06337305,0.19851331,69.95,205.4881,15.068417,1.1156715,34.4825,4888505000.0,94015020.0,-0.07240749,0.034106877,251.5200042724609
2024-07-08,TSLA,-0.23931566,-0.97094184,0.020606883,0.09374733,69.93001,205.4203,17.209703,1.021367,37.573048,5045724700.0,98381650.0,0.017594686,0.034232903,252.94000244140625
2024-07-09,TSLA,-0.23931566,-0.97094184,0.00562979,0.06469413,79.749985,205.419,19.440289,1.0083431,40.56429,5205935600.0,103579950.0,0.019026253,0.03411041,262.3299865722656
2024-07-10,TSLA,-0.23931566,-0.97094184,0.036450885,0.04667623,75.91,205.4568,21.040545,0.9454815,43.37964,5334455000.0,107467190.0,-0.19781114,0.03298423,263.260009765625
2024-07-11,TSLA,-0.23931566,-0.97094184,0.003538972,-0.04708628,44.660004,205.43755,20.281193,0.7462844,43.38307,5112747500.0,115314460.0,0.7250882,0.03980916,241.02999877929688
2024-07-12,TSLA,-0.23931566,-0.97094184,-0.088220775,-0.053749062,50.809998,205.44376,20.029495,0.7737808,42.63804,5268703000.0,118592780.0,-0.29656893,0.039613735,248.22999572753903
2024-07-15,TSLA,-0.3546049,-0.9350162,0.029434316,-0.040340386,54.759995,205.48634,19.955833,0.77831984,42.624428,5415616000.0,119989220.0,-0.057983737,0.039521318,252.63999938964844
2024-07-16,TSLA,-0.3546049,-0.9350162,0.01760983,0.06443181,46.699997,205.56665,19.983412,0.7799146,41.984295,5541949000.0,122203940.0,-0.14008573,0.038299773,256.5599975585937
2024-07-17,TSLA,-0.3546049,-0.9350162,0.015396997,0.0010877182,17.240005,205.57726,19.134325,0.6957561,41.38989,5426364000.0,122493870.0,-0.0850747,0.03901753,248.5
2024-07-18,TSLA,-0.3546049,-0.9350162,-0.0319197,-0.013497481,2.8399963,205.5723,18.309263,0.6812658,40.837936,5537233000.0,124588210.0,-0.040799484,0.03854725,249.22999572753903
2024-07-19,TSLA,-0.3546049,-0.9350162,0.0029333022,-0.06766449,-12.320007,205.5103,16.654081,0.58085465,39.192066,5449829000.0,126163740.0,-0.21164708,0.03987924,239.1999969482422
2024-07-22,TSLA,-0.46472317,-0.885456,-0.04107614,0.012112654,-1.4300079,205.5352,16.14949,0.6687624,37.92453,5551054300.0,128128150.0,0.15813367,0.040674448,251.50999450683597
2024-07-23,TSLA,-0.46472317,-0.885456,0.05018272,-0.011435184,-15.949982,205.4613,15.160886,0.6017319,36.923363,5439126000.0,130624950.0,0.10573236,0.0413169,246.3800048828125
2024-07-24,TSLA,-0.46472317,-0.885456,-0.020607648,-0.097031735,-47.270004,205.241,11.789291,0.25052986,35.148277,5271183400.0,135876820.0,0.5004521,0.05160764,215.9900054931641
2024-07-25,TSLA,-0.46472317,-0.885456,-0.13164294,-0.124289274,-20.779999,205.0396,9.353207,0.2662454,33.499176,5371820000.0,136121800.0,-0.40076956,0.050842118,220.25
2024-07-26,TSLA,-0.46472317,-0.885456,0.019531129,-0.10788214,-28.429993,204.84026,7.302106,0.22044393,32.028835,5277216000.0,137214670.0,-0.059942465,0.050881673,219.8000030517578
2024-07-29,TSLA,-0.56806475,-0.82298386,-0.002045209,0.07458679,-20.539993,204.68265,6.5931005,0.34107184,29.804472,5406417400.0,138902850.0,0.36571038,0.052042518,232.1000061035156
2024-07-30,TSLA,-0.56806475,-0.82298386,0.054450285,0.010760477,-33.940002,204.4808,5.206237,0.15141913,27.965776,5305857000.0,137146290.0,-0.22168034,0.051727604,222.6199951171875
2024-07-31,TSLA,-0.56806475,-0.82298386,-0.04170208,0.055823494,-16.429993,204.3468,4.8141794,0.31526822,26.07343,5373354000.0,130268750.0,-0.32879078,0.047335126,232.07000732421875
2024-08-01,TSLA,-0.56806475,-0.82298386,0.04157282,-0.06566138,-32.369995,204.1755,3.2388158,0.104732014,25.218807,5289492500.0,126133770.0,0.24245374,0.047051746,216.8600006103516
2024-08-02,TSLA,-0.56806475,-0.82298386,-0.067787096,-0.06715478,-31.529999,203.94424,1.2345413,0.036104374,24.956331,5206612000.0,122552710.0,-0.011707342,0.047328472,207.6699981689453
2024-08-05,TSLA,-0.66312265,-0.7485108,-0.043301713,-0.1430172,-52.62999,203.6644,-1.0510242,0.001177841,25.866478,5106303500.0,119707176.0,0.21028812,0.047790807,198.8800048828125
2024-08-06,TSLA,-0.66312265,-0.7485108,-0.04324862,-0.07479481,-45.740005,203.4542,-2.6893334,0.07824945,26.711615,5180087300.0,115385820.0,-0.26443243,0.046703428,200.63999938964844
2024-08-07,TSLA,-0.66312265,-0.7485108,0.008810602,-0.07661195,-24.230011,203.31245,-4.650638,0.027639752,27.548933,5108927500.0,112517850.0,-0.03556467,0.04707457,191.75999450683597
2024-08-08,TSLA,-0.66312265,-0.7485108,-0.045267694,-0.00020116927,-21.410004,203.2467,-5.569487,0.15828,28.326445,5173961000.0,104684180.0,-0.08608653,0.04539473,198.83999633789065
2024-08-09,TSLA,-0.66312265,-0.7485108,0.0362559,-0.0031897896,-19.800003,203.1863,-6.1333776,0.20455904,29.027977,5232610000.0,99818800.0,-0.09818879,0.04463531,200.0
2024-08-12,TSLA,-0.7485108,-0.66312265,0.005816904,0.029881159,-34.61,203.09116,-6.7055035,0.20485912,29.703312,5168564700.0,95675400.0,0.09201631,0.0441633,197.4900054931641
2024-08-13,TSLA,-0.7485108,-0.66312265,-0.012629389,0.045212258,-14.789993,203.0682,-6.2524915,0.34652665,29.252674,5244812300.0,93171144.0,0.19053039,0.04606726,207.8300018310547
2024-08-14,TSLA,-0.7485108,-0.66312265,0.05103247,0.0069000246,-30.690002,203.0463,-6.340843,0.28560254,28.834227,5174562300.0,90904410.0,-0.078657106,0.04605778,201.3800048828125
2024-08-15,TSLA,-0.7485108,-0.66312265,-0.03152675,0.084308036,-2.7200012,203.0805,-5.3199134,0.47642154,27.63091,5264410600.0,89853380.0,0.2789822,0.048810877,214.13999938964844
2024-08-16,TSLA,-0.7485108,-0.66312265,0.06143631,0.039888337,8.449997,203.1743,-4.3014655,0.522935,26.11489,5353175600.0,89921440.0,-0.0120580755,0.048256267,216.1199951171875
2024-08-19,TSLA,-0.82298386,-0.56806475,0.009203782,0.105968796,23.839996,203.2837,-2.9280202,0.6694515,24.390045,5429611000.0,88681930.0,-0.13890481,0.047207583,222.72000122070312
2024-08-20,TSLA,-0.82298386,-0.56806475,0.030081596,0.032502133,20.460007,203.3609,-1.947822,0.6928584,23.009476,5355609600.0,86785580.0,-0.031843968,0.047072943,221.1000061035156
2024-08-21,TSLA,-0.82298386,-0.56806475,-0.007300267,0.033083517,31.51001,203.3847,-0.98455757,0.72621185,21.653826,5425755600.0,81895736.0,-0.052096453,0.037868723,223.2700042724609
2024-08-22,TSLA,-0.82298386,-0.56806475,0.009766705,-0.054148696,11.820007,203.3382,-1.2245692,0.47631434,20.668386,5346241500.0,80839630.0,0.13355716,0.03981136,210.66000366210935
2024-08-23,TSLA,-0.82298386,-0.56806475,-0.058136344,-0.0035278099,20.320007,203.34344,-0.6280588,0.67664295,19.753334,5427766300.0,80185690.0,0.025287211,0.04119186,220.32000732421875
2024-08-26,TSLA,-0.885456,-0.46472317,0.04483559,-0.045057543,15.720001,203.2986,-0.7207294,0.5527332,19.215027,5368465400.0,76690660.0,-0.27260283,0.03968465,213.2100067138672
2024-08-27,TSLA,-0.885456,-0.46472317,-0.032803442,-0.0068831146,1.3800049,203.2341,-1.1042095,0.4766759,19.096767,5305644000.0,74803710.0,0.05936136,0.03888976,209.2100067138672
2024-08-28,TSLA,-0.885456,-0.46472317,-0.018939063,-0.066131115,4.369995,203.21295,-1.6680852,0.41654113,19.372444,5241527300.0,74634690.0,0.020613994,0.037523627,205.75
2024-08-29,TSLA,-0.885456,-0.46472317,-0.016676724,-0.032503203,-7.8600006,203.1711,-2.0485797,0.44361383,19.214752,5303836000.0,73557030.0,-0.028192475,0.034760714,206.27999877929688
2024-08-30,TSLA,-0.885456,-0.46472317,0.0025726238,0.023421412,-2.0099945,203.1231,-1.6987265,0.64544386,19.068321,5367207000.0,72581550.0,0.01704093,0.03448075,214.1100006103516
2024-09-03,TSLA,-0.9350162,-0.3546049,0.03725544,0.023572326,-12.119995,202.98904,-1.685266,0.5367425,18.20305,5290493000.0,71401820.0,0.21056452,0.033185784,210.6000061035156
2024-09-04,TSLA,-0.9350162,-0.3546049,-0.016529275,0.06365137,-1.6900024,202.8719,-0.95272285,0.7535748,17.099758,5371144700.0,71745220.0,0.051328175,0.03427323,219.41000366210935
2024-09-05,TSLA,-0.9350162,-0.3546049,0.040981513,0.07500816,6.899994,202.8548,0.49041137,0.99974,17.067562,5490499600.0,74154980.0,0.47988018,0.033552393,230.1699981689453
2024-09-06,TSLA,-0.9350162,-0.3546049,0.047876015,0.0006172347,0.069992065,202.73695,0.0647139,0.44117048,15.970862,5378322400.0,76512136.0,-0.06013992,0.03891845,210.72999572753903
2024-09-09,TSLA,-0.97094184,-0.23931566,-0.08824048,-0.014311104,-4.050003,202.6403,0.17239077,0.5858183,14.952499,5445766000.0,76951896.0,-0.39877605,0.039246745,216.2700042724609
2024-09-10,TSLA,-0.97094184,-0.23931566,0.025949974,-0.017378459,12.959991,202.56516,1.0445316,0.8740989,14.431812,5524657000.0,77694210.0,0.16973615,0.04005956,226.1699981689453
2024-09-11,TSLA,-0.97094184,-0.23931566,0.044759274,0.08257016,18.919998,202.53474,1.872283,0.8876026,14.149552,5608206000.0,78059260.0,0.05903708,0.038655456,228.1300048828125
2024-09-12,TSLA,-0.97094184,-0.23931566,0.008628743,0.06260689,24.059998,202.50655,2.6334863,0.9069583,14.176257,5680100400.0,78141510.0,-0.13948408,0.03769283,229.80999755859372
2024-09-13,TSLA,-0.97094184,-0.23931566,0.0073372065,0.018216364,24.009995,202.4776,3.2381494,0.8728966,14.320259,5739615700.0,76624840.0,-0.17219302,0.035311792,230.2899932861328
2024-09-16,TSLA,-0.99270886,-0.12053668,0.0020864853,-0.005917705,12.669998,202.3779,3.3949869,0.7419553,14.073208,5685292500.0,74902740.0,-0.08724005,0.035552923,226.77999877929688
2024-09-17,TSLA,-0.99270886,-0.12053668,-0.015358976,-0.008441767,17.269989,202.29655,3.5661273,0.7605373,14.324362,5752054300.0,74419060.0,0.22897483,0.03496537,227.8699951171875
2024-09-18,TSLA,-0.99270886,-0.12053668,0.0047948905,-0.013417849,7.7899933,202.23215,3.6061249,0.7269042,14.670568,5674044000.0,74619500.0,0.16848907,0.03492002,227.1999969482422
2024-09-19,TSLA,-0.99270886,-0.12053668,-0.002944596,0.07557985,13.75,202.2576,4.9301558,1.0739381,15.785886,5776739000.0,76246936.0,0.3164253,0.038413353,243.9199981689453
2024-09-20,TSLA,-0.99270886,-0.12053668,0.07100962,0.04555231,27.520004,202.27095,5.45901,0.88461167,16.821537,5676859400.0,77265170.0,-0.027416242,0.03626648,238.25
2024-09-23,TSLA,-1.0,-1.8369701000000003e-16,-0.023519753,0.10035213,33.729996,202.32735,6.748466,1.0379106,18.2846,5763787000.0,77535260.0,-0.12967578,0.0364704,250.0
2024-09-24,TSLA,-1.0,-1.8369701000000003e-16,0.048140377,0.04243197,28.100006,202.40186,8.022445,1.017842,20.157381,5852278000.0,78994750.0,0.017989766,0.035327032,254.2700042724609
2024-09-25,TSLA,-1.0,-1.8369701000000003e-16,0.016935794,0.078782745,28.889984,202.47375,9.148524,0.9845001,21.896393,5917312000.0,79105400.0,-0.2650744,0.034697812,257.0199890136719
2024-09-26,TSLA,-1.0,-1.8369701000000003e-16,0.010757149,0.016880006,24.410004,202.52565,9.703163,0.8934541,23.828634,5850170000.0,79256690.0,0.032412127,0.034485027,254.22000122070312
2024-09-27,TSLA,-1.0,-1.8369701000000003e-16,-0.010953821,0.02434415,30.169998,202.62926,10.524909,0.9407502,25.622858,5921158000.0,79690660.0,0.057279922,0.034545667,260.4599914550781
2024-09-30,TSLA,-0.99270886,0.12053668,0.024249228,0.01793641,34.850006,202.75235,11.142119,0.9057964,27.565916,6001863700.0,80557410.0,0.13689055,0.034044307,261.6300048828125
2024-10-01,TSLA,-0.99270886,0.12053668,0.004482045,0.014947635,30.149994,202.846,11.210734,0.82028294,28.00975,5914466300.0,81091580.0,0.08291732,0.033940684,258.0199890136719
2024-10-02,TSLA,-0.99270886,0.12053668,-0.013894252,-0.04392224,21.820007,202.83585,10.418787,0.6604687,27.320162,5820482000.0,81758184.0,0.075360194,0.034572735,249.0200042724609
2024-10-03,TSLA,-0.99270886,0.12053668,-0.035503827,-0.080151364,-3.2599945,202.77165,9.012689,0.51818144,26.162573,5739753000.0,79826900.0,-0.14103161,0.034208734,240.66000366210935
2024-10-04,TSLA,-0.99270886,0.12053668,-0.034148067,-0.03077276,11.830002,202.76166,8.559789,0.6527733,25.217602,5826326000.0,78546700.0,0.07239016,0.028265346,250.0800018310547
2024-10-07,TSLA,-0.97094184,0.23931566,0.03839571,-0.032888934,-9.169998,202.6797,7.369513,0.46263918,23.790716,5758213000.0,78580190.0,-0.2132288,0.029728306,240.8300018310547
2024-10-08,TSLA,-0.97094184,0.23931566,-0.037689578,0.015956106,-9.770004,202.6665,6.6457415,0.51758343,22.44591,5814516000.0,77450800.0,-0.17338905,0.028318152,244.5
2024-10-09,TSLA,-0.97094184,0.23931566,0.015124011,-0.03610844,-15.969986,202.59924,5.727736,0.42993596,21.36125,5748226600.0,76587850.0,0.17736648,0.028589142,241.0500030517578
2024-10-10,TSLA,-0.97094184,0.23931566,-0.014210915,-0.0085537415,-15.449997,202.5304,4.761347,0.36610633,20.333443,5665139700.0,77147460.0,0.25339758,0.028705578,238.7700042724609
2024-10-11,TSLA,-0.97094184,0.23931566,-0.00950363,-0.109202445,-42.65999,202.33635,2.2771235,-0.03517897,21.13059,5522511000.0,81303144.0,0.7166191,0.035074633,217.8000030517578
2024-10-14,TSLA,-0.9350162,0.3546049,-0.09192354,-0.09081103,-42.47,202.12495,0.41333464,0.025895478,21.919802,5608802300.0,82901590.0,-0.3949901,0.03498296,219.16000366210935
2024-10-15,TSLA,-0.9350162,0.3546049,0.006224849,-0.0804121,-38.44998,201.9569,-1.0189023,0.06373778,22.293007,5671791000.0,82712950.0,-0.2700497,0.03496293,219.57000732421875
2024-10-16,TSLA,-0.9350162,0.3546049,0.0018690482,0.016207524,-27.690002,201.82115,-1.9890155,0.113459386,22.639553,5721424000.0,81294080.0,-0.2120377,0.03502114,221.3300018310547
2024-10-17,TSLA,-0.9350162,0.3546049,0.007983687,0.007893757,-19.770004,201.6835,-2.7615087,0.14730868,23.060194,5670632400.0,78698940.0,0.023351494,0.030346056,220.88999938964844
2024-10-18,TSLA,-0.9350162,0.3546049,-0.0019899714,0.005146375,-29.380005,201.59476,-3.350425,0.17471823,23.414469,5621020000.0,76185580.0,-0.023230128,0.030029442,220.6999969482422
2024-10-21,TSLA,-0.885456,0.46472317,-0.00086053787,-0.011204968,-21.979996,201.49934,-3.921223,0.18220362,24.100193,5573691400.0,74205670.0,-0.04601517,0.027352469,218.8500061035156
2024-10-22,TSLA,-0.885456,0.46472317,-0.008417708,-0.013219241,-26.529999,201.40175,-4.393943,0.20182928,24.784472,5530423000.0,71944550.0,-0.08578884,0.026806077,217.97000122070312
2024-10-23,TSLA,-0.885456,0.46472317,-0.0040291473,-0.031943828,-27.40001,201.26775,-5.05885,0.17249891,25.73683,5449484000.0,72739784.0,0.87061083,0.0265896,213.6499938964844
2024-10-24,TSLA,-0.885456,0.46472317,-0.020018311,0.19022162,21.710007,201.39536,-1.78641,0.8618345,26.09068,5653975600.0,79607270.0,1.5264971,0.05748479,260.4800109863281
2024-10-25,TSLA,-0.885456,0.46472317,0.198187,0.23498647,51.39,201.5716,1.4926395,0.9624259,26.832632,5815588000.0,84138460.0,-0.20969045,0.057697047,269.19000244140625
2024-10-28,TSLA,-0.82298386,0.56806475,0.032891333,0.22869186,43.350006,201.74805,3.5118084,0.86677516,27.735243,5707934000.0,85485860.0,-0.33387578,0.058030933,262.510009765625
2024-10-29,TSLA,-0.82298386,0.56806475,-0.025128245,-0.0036855878,39.94998,201.9512,4.8152375,0.8221833,27.79915,5627412000.0,85142060.0,-0.25202873,0.057999726,259.5199890136719
2024-10-30,TSLA,-0.82298386,0.56806475,-0.011455486,-0.043240886,36.219986,202.1394,5.6244173,0.78241277,27.858494,5573418500.0,83142550.0,-0.32945365,0.05741057,257.54998779296875
2024-10-31,TSLA,-0.82298386,0.56806475,-0.0076199,-0.048226748,28.960007,202.3109,5.58005,0.66962034,27.17053,5506843000.0,82434856.0,0.23302206,0.05729274,249.8500061035156
2024-11-01,TSLA,-0.82298386,0.56806475,-0.030353066,-0.040613417,28.279999,202.4964,5.412297,0.65900916,26.248245,5449298400.0,80983430.0,-0.1356434,0.056678765,248.97999572753903
2024-11-04,TSLA,-0.7485108,0.66312265,-0.0034882075,-0.057115093,23.98999,202.64964,4.7293873,0.5749701,24.60346,5380496000.0,81017890.0,0.19563192,0.05630779,242.83999633789065
2024-11-05,TSLA,-0.7485108,0.66312265,-0.024969779,0.0063638035,33.47,202.86285,4.8264885,0.6837832,23.621471,5449778700.0,81666856.0,0.0069779544,0.05674057,251.44000244140625
2024-11-06,TSLA,-0.7485108,0.66312265,0.03480163,0.15884812,74.880005,203.2598,7.806308,1.0516489,24.706383,5615007000.0,86613816.0,1.3848548,0.06509971,288.5299987792969
2024-11-07,TSLA,-0.7485108,0.66312265,0.13759466,0.22265692,36.429993,203.7052,10.720454,1.031497,26.11115,5732316700.0,88324920.0,-0.2900192,0.06503603,296.9100036621094
2024-11-08,TSLA,-0.7485108,0.66312265,0.028630013,0.27752146,52.03,204.39815,14.820705,1.1071931,28.282492,5937099300.0,91432616.0,0.745667,0.06222638,321.2200012207031
2024-11-11,TSLA,-0.66312265,0.7485108,0.078697175,0.21304545,87.48999,205.2319,20.160097,1.145453,30.905695,6147621000.0,97644100.0,0.028023837,0.06393382,350.0
2024-11-12,TSLA,-0.66312265,0.7485108,0.085806906,0.10636215,68.97,205.9197,22.397738,0.9336548,32.37615,5991895000.0,102280960.0,-0.26028493,0.06667273,328.489990234375
2024-11-13,TSLA,-0.66312265,0.7485108,-0.063426785,0.02808041,72.69,206.61295,24.035233,0.89188933,33.68098,6117300700.0,106069600.0,-0.19470352,0.06670571,330.239990234375
2024-11-14,TSLA,-0.66312265,0.7485108,0.005313267,-0.110914305,61.329987,207.2324,23.523808,0.75040466,34.0015,5996574000.0,109566310.0,-0.03731492,0.0688951,311.17999267578125
2024-11-15,TSLA,-0.66312265,0.7485108,-0.059448134,-0.023653656,71.740005,207.8917,23.616066,0.7795766,34.216373,6111015000.0,112807736.0,-0.05206662,0.06876847,320.7200012207031
2024-11-18,TSLA,-0.56806475,0.82298386,0.030196972,0.025738858,95.899994,208.64584,24.856712,0.85207075,35.12606,6237100500.0,116745570.0,0.10175873,0.068834975,338.739990234375
2024-11-19,TSLA,-0.56806475,0.82298386,0.05466435,0.11189668,94.56,209.47055,26.124609,0.8605228,35.970768,6325953000.0,119024750.0,-0.2953002,0.06852092,346.0
