sample_id,time_step,target,Open,High,Low,Close,Volume,returns,sma_5,sma_20,rsi,volume_z,USD_KRW,NASDAQ,VIX,priceEarningsRatio,forwardPE,priceToBook
0,0,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,2.1215386e-05,0.32131922,0.89921284,0.9146686,0.62501264,2.1215386e-05,0.15095879,0.0,0.08475414,0.7556952,0.7556952,0.7556952
0,1,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.9001544,0.914961,0.62501264,0.0,0.18472753,0.029055048,0.057079326,0.7556952,0.7556952,0.7556952
0,2,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.901096,0.9151072,0.62501264,0.0,0.20580949,0.025865557,0.07165803,0.7556952,0.7556952,0.7556952
0,3,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.9029792,0.9153996,0.62501264,0.0,0.20318596,0.06016949,0.056832224,0.7556952,0.7556952,0.7556952
0,4,0.75726634,0.7664,0.7172285,0.90262175,0.75373137,0.00021639695,0.31371462,0.90326166,0.91557014,0.58824855,0.00021639695,0.1324526,0.06116298,0.05732643,0.75373137,0.75373137,0.75373137
0,5,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,2.1215387e-06,0.31955764,0.90326166,0.91586256,0.700016,2.1215387e-06,0.12110088,0.062195342,0.060785767,0.7556952,0.7556952,0.7556952
0,6,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.90326166,0.916155,0.65910006,0.0,0.07621853,0.063435696,0.047936752,0.7556952,0.7556952,0.7556952
1,0,0.7556952,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.9001544,0.914961,0.62501264,0.0,0.18472753,0.029055048,0.057079326,0.7556952,0.7556952,0.7556952
1,1,0.7556952,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.901096,0.9151072,0.62501264,0.0,0.20580949,0.025865557,0.07165803,0.7556952,0.7556952,0.7556952
1,2,0.7556952,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.9029792,0.9153996,0.62501264,0.0,0.20318596,0.06016949,0.056832224,0.7556952,0.7556952,0.7556952
1,3,0.7556952,0.7664,0.7172285,0.90262175,0.75373137,0.00021639695,0.31371462,0.90326166,0.91557014,0.58824855,0.00021639695,0.1324526,0.06116298,0.05732643,0.75373137,0.75373137,0.75373137
1,4,0.7556952,0.7696,0.71910113,0.90636706,0.7556952,2.1215387e-06,0.31955764,0.90326166,0.91586256,0.700016,2.1215387e-06,0.12110088,0.062195342,0.060785767,0.7556952,0.7556952,0.7556952
1,5,0.7556952,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.90326166,0.916155,0.65910006,0.0,0.07621853,0.063435696,0.047936752,0.7556952,0.7556952,0.7556952
1,6,0.7556952,0.7712,0.7205993,0.9082397,0.75726634,5.3038466e-06,0.3189673,0.9036383,0.91654485,0.6591015,5.3038466e-06,0.0859965,0.08013922,0.038299978,0.75726634,0.75726634,0.75726634
2,0,0.7541241,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.901096,0.9151072,0.62501264,0.0,0.20580949,0.025865557,0.07165803,0.7556952,0.7556952,0.7556952
2,1,0.7541241,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.9029792,0.9153996,0.62501264,0.0,0.20318596,0.06016949,0.056832224,0.7556952,0.7556952,0.7556952
2,2,0.7541241,0.7664,0.7172285,0.90262175,0.75373137,0.00021639695,0.31371462,0.90326166,0.91557014,0.58824855,0.00021639695,0.1324526,0.06116298,0.05732643,0.75373137,0.75373137,0.75373137
2,3,0.7541241,0.7696,0.71910113,0.90636706,0.7556952,2.1215387e-06,0.31955764,0.90326166,0.91586256,0.700016,2.1215387e-06,0.12110088,0.062195342,0.060785767,0.7556952,0.7556952,0.7556952
2,4,0.7541241,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.90326166,0.916155,0.65910006,0.0,0.07621853,0.063435696,0.047936752,0.7556952,0.7556952,0.7556952
2,5,0.7541241,0.7712,0.7205993,0.9082397,0.75726634,5.3038466e-06,0.3189673,0.9036383,0.91654485,0.6591015,5.3038466e-06,0.0859965,0.08013922,0.038299978,0.75726634,0.75726634,0.75726634
2,6,0.7541241,0.76559997,0.71910113,0.90168536,0.7556952,4.2430775e-06,0.3143025,0.9036383,0.9168372,0.6041785,4.2430775e-06,0.055709492,0.07125974,0.036817413,0.7556952,0.7556952,0.7556952
3,0,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.9029792,0.9153996,0.62501264,0.0,0.20318596,0.06016949,0.056832224,0.7556952,0.7556952,0.7556952
3,1,0.75726634,0.7664,0.7172285,0.90262175,0.75373137,0.00021639695,0.31371462,0.90326166,0.91557014,0.58824855,0.00021639695,0.1324526,0.06116298,0.05732643,0.75373137,0.75373137,0.75373137
3,2,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,2.1215387e-06,0.31955764,0.90326166,0.91586256,0.700016,2.1215387e-06,0.12110088,0.062195342,0.060785767,0.7556952,0.7556952,0.7556952
3,3,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.90326166,0.916155,0.65910006,0.0,0.07621853,0.063435696,0.047936752,0.7556952,0.7556952,0.7556952
3,4,0.75726634,0.7712,0.7205993,0.9082397,0.75726634,5.3038466e-06,0.3189673,0.9036383,0.91654485,0.6591015,5.3038466e-06,0.0859965,0.08013922,0.038299978,0.75726634,0.75726634,0.75726634
3,5,0.75726634,0.76559997,0.71910113,0.90168536,0.7556952,4.2430775e-06,0.3143025,0.9036383,0.9168372,0.6041785,4.2430775e-06,0.055709492,0.07125974,0.036817413,0.7556952,0.7556952,0.7556952
3,6,0.75726634,0.76799995,0.71760297,0.90449435,0.7541241,2.1215387e-06,0.31429815,0.9037324,0.9170322,0.55770487,2.1215387e-06,0.089287266,0.07817849,0.02446258,0.7541241,0.7541241,0.7541241
4,0,0.75726634,0.7664,0.7172285,0.90262175,0.75373137,0.00021639695,0.31371462,0.90326166,0.91557014,0.58824855,0.00021639695,0.1324526,0.06116298,0.05732643,0.75373137,0.75373137,0.75373137
4,1,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,2.1215387e-06,0.31955764,0.90326166,0.91586256,0.700016,2.1215387e-06,0.12110088,0.062195342,0.060785767,0.7556952,0.7556952,0.7556952
4,2,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.90326166,0.916155,0.65910006,0.0,0.07621853,0.063435696,0.047936752,0.7556952,0.7556952,0.7556952
4,3,0.75726634,0.7712,0.7205993,0.9082397,0.75726634,5.3038466e-06,0.3189673,0.9036383,0.91654485,0.6591015,5.3038466e-06,0.0859965,0.08013922,0.038299978,0.75726634,0.75726634,0.75726634
4,4,0.75726634,0.76559997,0.71910113,0.90168536,0.7556952,4.2430775e-06,0.3143025,0.9036383,0.9168372,0.6041785,4.2430775e-06,0.055709492,0.07125974,0.036817413,0.7556952,0.7556952,0.7556952
4,5,0.75726634,0.76799995,0.71760297,0.90449435,0.7541241,2.1215387e-06,0.31429815,0.9037324,0.9170322,0.55770487,2.1215387e-06,0.089287266,0.07817849,0.02446258,0.7541241,0.7541241,0.7541241
4,6,0.75726634,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.32131058,0.90410906,0.91747075,0.6166861,1.0607694e-06,0.113088235,0.07660205,0.014825805,0.75726634,0.75726634,0.75726634
5,0,0.7541241,0.7696,0.71910113,0.90636706,0.7556952,2.1215387e-06,0.31955764,0.90326166,0.91586256,0.700016,2.1215387e-06,0.12110088,0.062195342,0.060785767,0.7556952,0.7556952,0.7556952
5,1,0.7541241,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.90326166,0.916155,0.65910006,0.0,0.07621853,0.063435696,0.047936752,0.7556952,0.7556952,0.7556952
5,2,0.7541241,0.7712,0.7205993,0.9082397,0.75726634,5.3038466e-06,0.3189673,0.9036383,0.91654485,0.6591015,5.3038466e-06,0.0859965,0.08013922,0.038299978,0.75726634,0.75726634,0.75726634
5,3,0.7541241,0.76559997,0.71910113,0.90168536,0.7556952,4.2430775e-06,0.3143025,0.9036383,0.9168372,0.6041785,4.2430775e-06,0.055709492,0.07125974,0.036817413,0.7556952,0.7556952,0.7556952
5,4,0.7541241,0.76799995,0.71760297,0.90449435,0.7541241,2.1215387e-06,0.31429815,0.9037324,0.9170322,0.55770487,2.1215387e-06,0.089287266,0.07817849,0.02446258,0.7541241,0.7541241,0.7541241
5,5,0.7541241,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.32131058,0.90410906,0.91747075,0.6166861,1.0607694e-06,0.113088235,0.07660205,0.014825805,0.75726634,0.75726634,0.75726634
5,6,0.7541241,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.31663275,0.90448576,0.91805553,0.6166861,1.0607694e-06,0.06353175,0.07556969,0.020509016,0.75726634,0.75726634,0.75726634
6,0,0.75333863,0.7696,0.71910113,0.90636706,0.7556952,0.0,0.31663275,0.90326166,0.916155,0.65910006,0.0,0.07621853,0.063435696,0.047936752,0.7556952,0.7556952,0.7556952
6,1,0.75333863,0.7712,0.7205993,0.9082397,0.75726634,5.3038466e-06,0.3189673,0.9036383,0.91654485,0.6591015,5.3038466e-06,0.0859965,0.08013922,0.038299978,0.75726634,0.75726634,0.75726634
6,2,0.75333863,0.76559997,0.71910113,0.90168536,0.7556952,4.2430775e-06,0.3143025,0.9036383,0.9168372,0.6041785,4.2430775e-06,0.055709492,0.07125974,0.036817413,0.7556952,0.7556952,0.7556952
6,3,0.75333863,0.76799995,0.71760297,0.90449435,0.7541241,2.1215387e-06,0.31429815,0.9037324,0.9170322,0.55770487,2.1215387e-06,0.089287266,0.07817849,0.02446258,0.7541241,0.7541241,0.7541241
6,4,0.75333863,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.32131058,0.90410906,0.91747075,0.6166861,1.0607694e-06,0.113088235,0.07660205,0.014825805,0.75726634,0.75726634,0.75726634
6,5,0.75333863,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.31663275,0.90448576,0.91805553,0.6166861,1.0607694e-06,0.06353175,0.07556969,0.020509016,0.75726634,0.75726634,0.75726634
6,6,0.75333863,0.76799995,0.71760297,0.90449435,0.7541241,7.4253853e-06,0.31197226,0.9037324,0.9182992,0.6379484,7.4253853e-06,0.12429674,0.07984826,0.020509016,0.7541241,0.7541241,0.7541241
7,0,0.7580519,0.7712,0.7205993,0.9082397,0.75726634,5.3038466e-06,0.3189673,0.9036383,0.91654485,0.6591015,5.3038466e-06,0.0859965,0.08013922,0.038299978,0.75726634,0.75726634,0.75726634
7,1,0.7580519,0.76559997,0.71910113,0.90168536,0.7556952,4.2430775e-06,0.3143025,0.9036383,0.9168372,0.6041785,4.2430775e-06,0.055709492,0.07125974,0.036817413,0.7556952,0.7556952,0.7556952
7,2,0.7580519,0.76799995,0.71760297,0.90449435,0.7541241,2.1215387e-06,0.31429815,0.9037324,0.9170322,0.55770487,2.1215387e-06,0.089287266,0.07817849,0.02446258,0.7541241,0.7541241,0.7541241
7,3,0.7580519,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.32131058,0.90410906,0.91747075,0.6166861,1.0607694e-06,0.113088235,0.07660205,0.014825805,0.75726634,0.75726634,0.75726634
7,4,0.7580519,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.31663275,0.90448576,0.91805553,0.6166861,1.0607694e-06,0.06353175,0.07556969,0.020509016,0.75726634,0.75726634,0.75726634
7,5,0.7580519,0.76799995,0.71760297,0.90449435,0.7541241,7.4253853e-06,0.31197226,0.9037324,0.9182992,0.6379484,7.4253853e-06,0.12429674,0.07984826,0.020509016,0.7541241,0.7541241,0.7541241
7,6,0.7580519,0.7712,0.7205993,0.9035581,0.75333863,1.4850771e-05,0.3154634,0.9031675,0.9183967,0.5208438,1.4850771e-05,0.052752346,0.07740448,0.027674817,0.75333863,0.75333863,0.75333863
8,0,0.7580519,0.76559997,0.71910113,0.90168536,0.7556952,4.2430775e-06,0.3143025,0.9036383,0.9168372,0.6041785,4.2430775e-06,0.055709492,0.07125974,0.036817413,0.7556952,0.7556952,0.7556952
8,1,0.7580519,0.76799995,0.71760297,0.90449435,0.7541241,2.1215387e-06,0.31429815,0.9037324,0.9170322,0.55770487,2.1215387e-06,0.089287266,0.07817849,0.02446258,0.7541241,0.7541241,0.7541241
8,2,0.7580519,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.32131058,0.90410906,0.91747075,0.6166861,1.0607694e-06,0.113088235,0.07660205,0.014825805,0.75726634,0.75726634,0.75726634
8,3,0.7580519,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.31663275,0.90448576,0.91805553,0.6166861,1.0607694e-06,0.06353175,0.07556969,0.020509016,0.75726634,0.75726634,0.75726634
8,4,0.7580519,0.76799995,0.71760297,0.90449435,0.7541241,7.4253853e-06,0.31197226,0.9037324,0.9182992,0.6379484,7.4253853e-06,0.12429674,0.07984826,0.020509016,0.7541241,0.7541241,0.7541241
8,5,0.7580519,0.7712,0.7205993,0.9035581,0.75333863,1.4850771e-05,0.3154634,0.9031675,0.9183967,0.5208438,1.4850771e-05,0.052752346,0.07740448,0.027674817,0.75333863,0.75333863,0.75333863
8,6,0.7580519,0.7664,0.7213483,0.90262175,0.7580519,2.8640772e-05,0.32365584,0.90410906,0.9187865,0.55770487,2.8640772e-05,0.056710925,0.0740154,0.02619225,0.7580519,0.7580519,0.7580519
9,0,0.7580519,0.76799995,0.71760297,0.90449435,0.7541241,2.1215387e-06,0.31429815,0.9037324,0.9170322,0.55770487,2.1215387e-06,0.089287266,0.07817849,0.02446258,0.7541241,0.7541241,0.7541241
9,1,0.7580519,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.32131058,0.90410906,0.91747075,0.6166861,1.0607694e-06,0.113088235,0.07660205,0.014825805,0.75726634,0.75726634,0.75726634
9,2,0.7580519,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.31663275,0.90448576,0.91805553,0.6166861,1.0607694e-06,0.06353175,0.07556969,0.020509016,0.75726634,0.75726634,0.75726634
9,3,0.7580519,0.76799995,0.71760297,0.90449435,0.7541241,7.4253853e-06,0.31197226,0.9037324,0.9182992,0.6379484,7.4253853e-06,0.12429674,0.07984826,0.020509016,0.7541241,0.7541241,0.7541241
9,4,0.7580519,0.7712,0.7205993,0.9035581,0.75333863,1.4850771e-05,0.3154634,0.9031675,0.9183967,0.5208438,1.4850771e-05,0.052752346,0.07740448,0.027674817,0.75333863,0.75333863,0.75333863
9,5,0.7580519,0.7664,0.7213483,0.90262175,0.7580519,2.8640772e-05,0.32365584,0.90410906,0.9187865,0.55770487,2.8640772e-05,0.056710925,0.0740154,0.02619225,0.7580519,0.7580519,0.7580519
9,6,0.7580519,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9042974,0.9191764,0.55770487,0.0,0.09629906,0.08229214,0.019026449,0.7580519,0.7580519,0.7580519
10,0,0.7580519,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.32131058,0.90410906,0.91747075,0.6166861,1.0607694e-06,0.113088235,0.07660205,0.014825805,0.75726634,0.75726634,0.75726634
10,1,0.7580519,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.31663275,0.90448576,0.91805553,0.6166861,1.0607694e-06,0.06353175,0.07556969,0.020509016,0.75726634,0.75726634,0.75726634
10,2,0.7580519,0.76799995,0.71760297,0.90449435,0.7541241,7.4253853e-06,0.31197226,0.9037324,0.9182992,0.6379484,7.4253853e-06,0.12429674,0.07984826,0.020509016,0.7541241,0.7541241,0.7541241
10,3,0.7580519,0.7712,0.7205993,0.9035581,0.75333863,1.4850771e-05,0.3154634,0.9031675,0.9183967,0.5208438,1.4850771e-05,0.052752346,0.07740448,0.027674817,0.75333863,0.75333863,0.75333863
10,4,0.7580519,0.7664,0.7213483,0.90262175,0.7580519,2.8640772e-05,0.32365584,0.90410906,0.9187865,0.55770487,2.8640772e-05,0.056710925,0.0740154,0.02619225,0.7580519,0.7580519,0.7580519
10,5,0.7580519,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9042974,0.9191764,0.55770487,0.0,0.09629906,0.08229214,0.019026449,0.7580519,0.7580519,0.7580519
10,6,0.7580519,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9044857,0.9195663,0.55770487,0.0,0.10836577,0.06973796,0.030145792,0.7580519,0.7580519,0.7580519
11,0,0.7556952,0.7712,0.7205993,0.9082397,0.75726634,1.0607694e-06,0.31663275,0.90448576,0.91805553,0.6166861,1.0607694e-06,0.06353175,0.07556969,0.020509016,0.75726634,0.75726634,0.75726634
11,1,0.7556952,0.76799995,0.71760297,0.90449435,0.7541241,7.4253853e-06,0.31197226,0.9037324,0.9182992,0.6379484,7.4253853e-06,0.12429674,0.07984826,0.020509016,0.7541241,0.7541241,0.7541241
11,2,0.7556952,0.7712,0.7205993,0.9035581,0.75333863,1.4850771e-05,0.3154634,0.9031675,0.9183967,0.5208438,1.4850771e-05,0.052752346,0.07740448,0.027674817,0.75333863,0.75333863,0.75333863
11,3,0.7556952,0.7664,0.7213483,0.90262175,0.7580519,2.8640772e-05,0.32365584,0.90410906,0.9187865,0.55770487,2.8640772e-05,0.056710925,0.0740154,0.02619225,0.7580519,0.7580519,0.7580519
11,4,0.7556952,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9042974,0.9191764,0.55770487,0.0,0.09629906,0.08229214,0.019026449,0.7580519,0.7580519,0.7580519
11,5,0.7556952,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9044857,0.9195663,0.55770487,0.0,0.10836577,0.06973796,0.030145792,0.7580519,0.7580519,0.7580519
11,6,0.7556952,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9054273,0.91995615,0.55770487,0.0,0.14943276,0.07440297,0.02446258,0.7580519,0.7580519,0.7580519
12,0,0.759623,0.76799995,0.71760297,0.90449435,0.7541241,7.4253853e-06,0.31197226,0.9037324,0.9182992,0.6379484,7.4253853e-06,0.12429674,0.07984826,0.020509016,0.7541241,0.7541241,0.7541241
12,1,0.759623,0.7712,0.7205993,0.9035581,0.75333863,1.4850771e-05,0.3154634,0.9031675,0.9183967,0.5208438,1.4850771e-05,0.052752346,0.07740448,0.027674817,0.75333863,0.75333863,0.75333863
12,2,0.759623,0.7664,0.7213483,0.90262175,0.7580519,2.8640772e-05,0.32365584,0.90410906,0.9187865,0.55770487,2.8640772e-05,0.056710925,0.0740154,0.02619225,0.7580519,0.7580519,0.7580519
12,3,0.759623,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9042974,0.9191764,0.55770487,0.0,0.09629906,0.08229214,0.019026449,0.7580519,0.7580519,0.7580519
12,4,0.759623,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9044857,0.9195663,0.55770487,0.0,0.10836577,0.06973796,0.030145792,0.7580519,0.7580519,0.7580519
12,5,0.759623,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9054273,0.91995615,0.55770487,0.0,0.14943276,0.07440297,0.02446258,0.7580519,0.7580519,0.7580519
12,6,0.759623,0.7696,0.71910113,0.90636706,0.7556952,0.0010607693,0.31314072,0.9059922,0.9204435,0.5471825,0.0010607693,0.17599933,0.06566523,0.027427739,0.7556952,0.7556952,0.7556952
13,0,0.759623,0.7712,0.7205993,0.9035581,0.75333863,1.4850771e-05,0.3154634,0.9031675,0.9183967,0.5208438,1.4850771e-05,0.052752346,0.07740448,0.027674817,0.75333863,0.75333863,0.75333863
13,1,0.759623,0.7664,0.7213483,0.90262175,0.7580519,2.8640772e-05,0.32365584,0.90410906,0.9187865,0.55770487,2.8640772e-05,0.056710925,0.0740154,0.02619225,0.7580519,0.7580519,0.7580519
13,2,0.759623,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9042974,0.9191764,0.55770487,0.0,0.09629906,0.08229214,0.019026449,0.7580519,0.7580519,0.7580519
13,3,0.759623,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9044857,0.9195663,0.55770487,0.0,0.10836577,0.06973796,0.030145792,0.7580519,0.7580519,0.7580519
13,4,0.759623,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9054273,0.91995615,0.55770487,0.0,0.14943276,0.07440297,0.02446258,0.7580519,0.7580519,0.7580519
13,5,0.759623,0.7696,0.71910113,0.90636706,0.7556952,0.0010607693,0.31314072,0.9059922,0.9204435,0.5471825,0.0010607693,0.17599933,0.06566523,0.027427739,0.7556952,0.7556952,0.7556952
13,6,0.759623,0.7704,0.72284645,0.9073034,0.759623,0.0003914239,0.32246906,0.90636885,0.92088205,0.58622396,0.0003914239,0.17766857,0.08596367,0.02965161,0.759623,0.759623,0.759623
14,0,0.7588374,0.7664,0.7213483,0.90262175,0.7580519,2.8640772e-05,0.32365584,0.90410906,0.9187865,0.55770487,2.8640772e-05,0.056710925,0.0740154,0.02619225,0.7580519,0.7580519,0.7580519
14,1,0.7588374,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9042974,0.9191764,0.55770487,0.0,0.09629906,0.08229214,0.019026449,0.7580519,0.7580519,0.7580519
14,2,0.7588374,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9044857,0.9195663,0.55770487,0.0,0.10836577,0.06973796,0.030145792,0.7580519,0.7580519,0.7580519
14,3,0.7588374,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9054273,0.91995615,0.55770487,0.0,0.14943276,0.07440297,0.02446258,0.7580519,0.7580519,0.7580519
14,4,0.7588374,0.7696,0.71910113,0.90636706,0.7556952,0.0010607693,0.31314072,0.9059922,0.9204435,0.5471825,0.0010607693,0.17599933,0.06566523,0.027427739,0.7556952,0.7556952,0.7556952
14,5,0.7588374,0.7704,0.72284645,0.9073034,0.759623,0.0003914239,0.32246906,0.90636885,0.92088205,0.58622396,0.0003914239,0.17766857,0.08596367,0.02965161,0.759623,0.759623,0.759623
14,6,0.7588374,0.7736,0.72284645,0.9110487,0.759623,0.0,0.31663275,0.9067455,0.9211257,0.58622396,0.0,0.17308992,0.09268284,0.012107751,0.759623,0.759623,0.759623
15,0,0.7588374,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9042974,0.9191764,0.55770487,0.0,0.09629906,0.08229214,0.019026449,0.7580519,0.7580519,0.7580519
15,1,0.7588374,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9044857,0.9195663,0.55770487,0.0,0.10836577,0.06973796,0.030145792,0.7580519,0.7580519,0.7580519
15,2,0.7588374,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9054273,0.91995615,0.55770487,0.0,0.14943276,0.07440297,0.02446258,0.7580519,0.7580519,0.7580519
15,3,0.7588374,0.7696,0.71910113,0.90636706,0.7556952,0.0010607693,0.31314072,0.9059922,0.9204435,0.5471825,0.0010607693,0.17599933,0.06566523,0.027427739,0.7556952,0.7556952,0.7556952
15,4,0.7588374,0.7704,0.72284645,0.9073034,0.759623,0.0003914239,0.32246906,0.90636885,0.92088205,0.58622396,0.0003914239,0.17766857,0.08596367,0.02965161,0.759623,0.759623,0.759623
15,5,0.7588374,0.7736,0.72284645,0.9110487,0.759623,0.0,0.31663275,0.9067455,0.9211257,0.58622396,0.0,0.17308992,0.09268284,0.012107751,0.759623,0.759623,0.759623
15,6,0.7588374,0.77279997,0.7220974,0.9101124,0.7588374,6.364616e-06,0.31547084,0.90693384,0.9213207,0.5357281,6.364616e-06,0.19097602,0.095678076,0.019026449,0.7588374,0.7588374,0.7588374
16,0,0.75726634,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9044857,0.9195663,0.55770487,0.0,0.10836577,0.06973796,0.030145792,0.7580519,0.7580519,0.7580519
16,1,0.75726634,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9054273,0.91995615,0.55770487,0.0,0.14943276,0.07440297,0.02446258,0.7580519,0.7580519,0.7580519
16,2,0.75726634,0.7696,0.71910113,0.90636706,0.7556952,0.0010607693,0.31314072,0.9059922,0.9204435,0.5471825,0.0010607693,0.17599933,0.06566523,0.027427739,0.7556952,0.7556952,0.7556952
16,3,0.75726634,0.7704,0.72284645,0.9073034,0.759623,0.0003914239,0.32246906,0.90636885,0.92088205,0.58622396,0.0003914239,0.17766857,0.08596367,0.02965161,0.759623,0.759623,0.759623
16,4,0.75726634,0.7736,0.72284645,0.9110487,0.759623,0.0,0.31663275,0.9067455,0.9211257,0.58622396,0.0,0.17308992,0.09268284,0.012107751,0.759623,0.759623,0.759623
16,5,0.75726634,0.77279997,0.7220974,0.9101124,0.7588374,6.364616e-06,0.31547084,0.90693384,0.9213207,0.5357281,6.364616e-06,0.19097602,0.095678076,0.019026449,0.7588374,0.7588374,0.7588374
16,6,0.75726634,0.77279997,0.7220974,0.9101124,0.7588374,4.7734622e-05,0.31663275,0.90712214,0.9215156,0.5769365,4.7734622e-05,0.17719173,0.10627574,0.0051890295,0.7588374,0.7588374,0.7588374
17,0,0.7549097,0.77199996,0.7213483,0.909176,0.7580519,0.0,0.31663275,0.9054273,0.91995615,0.55770487,0.0,0.14943276,0.07440297,0.02446258,0.7580519,0.7580519,0.7580519
17,1,0.7549097,0.7696,0.71910113,0.90636706,0.7556952,0.0010607693,0.31314072,0.9059922,0.9204435,0.5471825,0.0010607693,0.17599933,0.06566523,0.027427739,0.7556952,0.7556952,0.7556952
17,2,0.7549097,0.7704,0.72284645,0.9073034,0.759623,0.0003914239,0.32246906,0.90636885,0.92088205,0.58622396,0.0003914239,0.17766857,0.08596367,0.02965161,0.759623,0.759623,0.759623
17,3,0.7549097,0.7736,0.72284645,0.9110487,0.759623,0.0,0.31663275,0.9067455,0.9211257,0.58622396,0.0,0.17308992,0.09268284,0.012107751,0.759623,0.759623,0.759623
17,4,0.7549097,0.77279997,0.7220974,0.9101124,0.7588374,6.364616e-06,0.31547084,0.90693384,0.9213207,0.5357281,6.364616e-06,0.19097602,0.095678076,0.019026449,0.7588374,0.7588374,0.7588374
17,5,0.7549097,0.77279997,0.7220974,0.9101124,0.7588374,4.7734622e-05,0.31663275,0.90712214,0.9215156,0.5769365,4.7734622e-05,0.17719173,0.10627574,0.0051890295,0.7588374,0.7588374,0.7588374
17,6,0.7549097,0.77279997,0.7220974,0.9073034,0.75726634,0.0001760877,0.31430694,0.9074988,0.92161304,0.57693857,0.0001760877,0.16059352,0.12733865,0.008154186,0.75726634,0.75726634,0.75726634
18,0,0.7549097,0.7696,0.71910113,0.90636706,0.7556952,0.0010607693,0.31314072,0.9059922,0.9204435,0.5471825,0.0010607693,0.17599933,0.06566523,0.027427739,0.7556952,0.7556952,0.7556952
18,1,0.7549097,0.7704,0.72284645,0.9073034,0.759623,0.0003914239,0.32246906,0.90636885,0.92088205,0.58622396,0.0003914239,0.17766857,0.08596367,0.02965161,0.759623,0.759623,0.759623
18,2,0.7549097,0.7736,0.72284645,0.9110487,0.759623,0.0,0.31663275,0.9067455,0.9211257,0.58622396,0.0,0.17308992,0.09268284,0.012107751,0.759623,0.759623,0.759623
18,3,0.7549097,0.77279997,0.7220974,0.9101124,0.7588374,6.364616e-06,0.31547084,0.90693384,0.9213207,0.5357281,6.364616e-06,0.19097602,0.095678076,0.019026449,0.7588374,0.7588374,0.7588374
