Date,NVDA
2023-09-14,45.55415344238281
2023-09-15,43.874141693115234
2023-09-18,43.94009780883789
2023-09-19,43.494361877441406
2023-09-20,42.21411895751953
2023-09-21,40.99283981323242
2023-09-22,41.585487365722656
2023-09-25,42.19712829589844
2023-09-26,41.88631057739258
2023-09-27,42.44298553466797
2023-09-28,43.06361770629883
2023-09-29,43.4733772277832
2023-10-02,44.755619049072266
2023-10-03,43.49135971069336
2023-10-04,44.01506042480469
2023-10-05,44.661678314208984
2023-10-06,45.73504638671875
2023-10-09,45.24633026123047
2023-10-10,45.771018981933594
2023-10-11,46.7784309387207
2023-10-12,46.9173469543457
2023-10-13,45.43422317504883
2023-10-16,46.06785202026367
2023-10-17,43.9121208190918
2023-10-18,42.171138763427734
2023-10-19,42.076202392578125
2023-10-20,41.36262130737305
2023-10-23,42.94968795776367
2023-10-24,43.63727951049805
2023-10-25,41.75438690185547
2023-10-26,40.30224609375
2023-10-27,40.47614669799805
2023-10-30,41.136756896972656
2023-10-31,40.755977630615234
2023-11-01,42.30007553100586
2023-11-02,43.480377197265625
2023-11-03,44.97848892211914
2023-11-06,45.72404861450195
2023-11-07,45.92793655395508
2023-11-08,46.546566009521484
2023-11-09,46.92234420776367
2023-11-10,48.306522369384766
2023-11-13,48.59135818481445
2023-11-14,49.62674331665039
2023-11-15,48.85920333862305
2023-11-16,49.45085906982422
2023-11-17,49.26896667480469
2023-11-20,50.37930679321289
2023-11-21,49.91457748413086
2023-11-22,48.68730163574219
2023-11-24,47.74785614013672
2023-11-27,48.213584899902344
2023-11-28,47.79283142089844
2023-11-29,48.11164474487305
2023-11-30,46.742454528808594
2023-12-01,46.737457275390625
2023-12-04,45.483184814453125
2023-12-05,46.542659759521484
2023-12-06,45.480194091796875
2023-12-07,46.57264709472656
2023-12-08,47.4821891784668
2023-12-11,46.60363006591797
2023-12-12,47.63311767578125
2023-12-13,48.06390380859375
2023-12-14,48.32577133178711
2023-12-15,48.86549758911133
2023-12-18,50.051902770996094
2023-12-19,49.579139709472656
2023-12-20,48.086883544921875
2023-12-21,48.96544647216797
2023-12-22,48.80552673339844
2023-12-26,49.25429916381836
2023-12-27,49.392234802246094
2023-12-28,49.49718475341797
2023-12-29,49.49718475341797
2024-01-02,48.143856048583984
2024-01-03,47.545162200927734
2024-01-04,47.97394561767578
2024-01-05,49.0723876953125
2024-01-08,52.2268180847168
2024-01-09,53.11336898803711
2024-01-10,54.3227653503418
2024-01-11,54.794525146484375
2024-01-12,54.68258285522461
2024-01-16,56.35374450683594
2024-01-17,56.02490997314453
2024-01-18,57.0783805847168
2024-01-19,59.461185455322266
2024-01-22,59.62410354614258
2024-01-23,59.842994689941406
2024-01-24,61.33124542236328
2024-01-25,61.58611297607422
2024-01-26,61.00041198730469
2024-01-29,62.43369674682617
2024-01-30,62.74253463745117
2024-01-31,61.49616622924805
2024-02-01,62.99541473388672
2024-02-02,66.12684631347656
2024-02-05,69.2972640991211
2024-02-06,68.18881225585938
2024-02-07,70.06385803222656
2024-02-08,69.60608673095703
2024-02-09,72.09685516357422
2024-02-12,72.21178436279297
2024-02-13,72.09185791015625
2024-02-14,73.86296844482422
2024-02-15,72.62158203125
2024-02-16,72.57659912109375
2024-02-20,69.41719818115234
2024-02-21,67.43818664550781
2024-02-22,78.49864196777344
2024-02-23,78.77749633789062
2024-02-26,79.0523681640625
2024-02-27,78.66156005859375
2024-02-28,77.62407684326172
2024-02-29,79.07234954833984
2024-03-01,82.23776245117188
2024-03-04,85.19427490234375
2024-03-05,85.9249496459961
2024-03-06,88.65970611572266
2024-03-07,92.62689208984375
2024-03-08,87.48823547363281
2024-03-11,85.73503875732422
2024-03-12,91.87124633789062
2024-03-13,90.84671020507812
2024-03-14,87.90404510498047
2024-03-15,87.7970962524414
2024-03-18,88.41481018066406
2024-03-19,89.35739135742188
2024-03-20,90.33094787597656
2024-03-21,91.3934555053711
2024-03-22,94.24617004394531
2024-03-25,94.95883178710938
2024-03-26,92.51895141601562
2024-03-27,90.20899200439453
2024-03-28,90.31494903564453
2024-04-01,90.32194519042969
2024-04-02,89.41136169433594
2024-04-03,88.923583984375
2024-04-04,85.865966796875
2024-04-05,87.968017578125
2024-04-08,87.09341430664062
2024-04-09,85.3152084350586
2024-04-10,86.99945831298828
2024-04-11,90.57482147216797
2024-04-12,88.14593505859375
2024-04-15,85.9619369506836
2024-04-16,87.37528991699219
2024-04-17,83.99681854248047
2024-04-18,84.63253021240234
2024-04-19,76.16539001464844
2024-04-22,79.48187255859375
2024-04-23,82.38555908203125
2024-04-24,79.64080810546875
2024-04-25,82.5944595336914
2024-04-26,87.69515228271484
2024-04-29,87.7171401977539
2024-04-30,86.36275482177734
2024-05-01,83.00326538085938
2024-05-02,85.77801513671875
2024-05-03,88.74866485595703
2024-05-06,92.09813690185547
2024-05-07,90.51286315917969
2024-05-08,90.37094116210938
2024-05-09,88.7066879272461
2024-05-10,89.83717346191406
2024-05-13,90.35794067382812
2024-05-14,91.31449890136719
2024-05-15,94.5870132446289
2024-05-16,94.31613159179688
2024-05-17,92.43698120117188
2024-05-20,94.73694610595703
2024-05-21,95.3426742553711
2024-05-22,94.90686798095703
2024-05-23,103.75184631347656
2024-05-24,106.42063903808594
2024-05-28,113.84925079345703
2024-05-29,114.77283477783203
2024-05-30,110.44979095458984
2024-05-31,109.58319854736328
2024-06-03,114.94775390625
2024-06-04,116.38410186767578
2024-06-05,122.38439178466797
2024-06-06,120.94303894042969
2024-06-07,120.83309173583984
2024-06-10,121.73467254638672
2024-06-11,120.8650131225586
2024-06-12,125.15339660644531
2024-06-13,129.561767578125
2024-06-14,131.8309326171875
2024-06-17,130.93125915527344
2024-06-18,135.529541015625
2024-06-20,130.73133850097656
2024-06-21,126.52289581298828
2024-06-24,118.06604766845703
2024-06-25,126.04306030273438
2024-06-26,126.35296630859375
2024-06-27,123.94384765625
2024-06-28,123.49402618408203
2024-07-01,124.25374603271484
2024-07-02,122.62435150146484
2024-07-03,128.2322540283203
2024-07-05,125.78317260742188
2024-07-08,128.15228271484375
2024-07-09,131.33111572265625
2024-07-10,134.85980224609375
2024-07-11,127.35259246826172
2024-07-12,129.19190979003906
2024-07-15,128.39218139648438
2024-07-16,126.3129653930664
2024-07-17,117.94608306884766
2024-07-18,121.04493713378906
2024-07-19,117.88611602783203
2024-07-22,123.49402618408203
2024-07-23,122.54437255859375
2024-07-24,114.20747375488281
2024-07-25,112.23820495605469
2024-07-26,113.0179214477539
2024-07-29,111.54845428466797
2024-07-30,103.69139099121094
2024-07-31,116.9764404296875
2024-08-01,109.16935729980469
2024-08-02,107.23006439208984
2024-08-05,100.41261291503906
2024-08-06,104.2112045288086
2024-08-07,98.8731918334961
2024-08-08,104.9309310913086
2024-08-09,104.71102142333984
2024-08-12,108.97942352294922
2024-08-13,116.09677124023438
2024-08-14,118.03604888916016
2024-08-15,122.81427764892578
2024-08-16,124.53363037109375
2024-08-19,129.9516143798828
2024-08-20,127.20264434814453
2024-08-21,128.45217895507812
2024-08-22,123.69395446777344
2024-08-23,129.32183837890625
2024-08-26,126.41293334960938
2024-08-27,128.25225830078125
2024-08-28,125.5632553100586
2024-08-29,117.54623413085938
2024-08-30,119.32557678222656
2024-09-03,107.95980072021484
2024-09-04,106.17046356201172
2024-09-05,107.17009735107422
2024-09-06,102.79173278808594
2024-09-09,106.43037414550781
2024-09-10,108.05976104736328
2024-09-11,116.86648559570312
2024-09-12,119.10585021972656
2024-09-13,119.06586456298828
2024-09-16,116.74652099609375
2024-09-17,115.5568618774414
2024-09-18,113.3375015258789
2024-09-19,117.83621215820312
2024-09-20,115.96675109863281
2024-09-23,116.22667694091797
2024-09-24,120.83535766601562
2024-09-25,123.47459411621094
2024-09-26,124.00444030761719
2024-09-27,121.36520385742188
2024-09-30,121.40518951416016
2024-10-01,116.9664535522461
2024-10-02,118.81593322753906
2024-10-03,122.81478118896484
2024-10-04,124.88418579101562
2024-10-07,127.68339538574219
2024-10-08,132.85189819335938
2024-10-09,132.61196899414062
2024-10-10,134.7713623046875
2024-10-11,134.76136779785156
2024-10-14,138.0304412841797
2024-10-15,131.56228637695312
2024-10-16,135.68109130859375
2024-10-17,136.8907470703125
2024-10-18,137.96043395996094
2024-10-21,143.66880798339844
2024-10-22,143.54884338378906
2024-10-23,139.51998901367188
2024-10-24,140.3697509765625
2024-10-25,141.49942016601562
2024-10-28,140.479736328125
2024-10-29,141.20950317382812
2024-10-30,139.300048828125
2024-10-31,132.72193908691406
2024-11-01,135.36119079589844
2024-11-04,136.01100158691406
2024-11-05,139.86988830566406
2024-11-06,145.56826782226562
2024-11-07,148.8373260498047
2024-11-08,147.58766174316406
2024-11-11,145.21835327148438
2024-11-12,148.24746704101562
2024-11-13,146.22808837890625
2024-11-14,146.71792602539062
2024-11-15,141.9392852783203
2024-11-18,140.10980224609375
2024-11-19,146.9678497314453
2024-11-20,145.84817504882812
2024-11-21,146.62796020507812
2024-11-22,141.9093017578125
2024-11-25,135.9810028076172
2024-11-26,136.88075256347656
2024-11-27,135.3011932373047
2024-11-29,138.2103729248047
2024-12-02,138.59027099609375
2024-12-03,140.2198028564453
2024-12-04,145.098388671875
2024-12-05,145.02841186523438
2024-12-06,142.40899658203125
2024-12-09,138.77975463867188
2024-12-10,135.04058837890625
2024-12-11,139.27964782714844
2024-12-12,137.31008911132812
2024-12-13,134.22076416015625
2024-12-16,131.9712371826172
2024-12-17,130.36160278320312
2024-12-18,128.88192749023438
2024-12-19,130.65151977539062
2024-12-20,134.670654296875
2024-12-23,139.6395721435547
2024-12-24,140.18946838378906
2024-12-26,139.89952087402344
2024-12-27,136.9801483154297
2024-12-30,137.46005249023438
2024-12-31,134.26075744628906
2025-01-02,138.27987670898438
