symbol,period,year,net_income,eps,roe,pe,pbr,revenue,operating_income,gross_profit,profit_margin,total_assets,total_liabilities,debt_to_equity,current_ratio,market_cap,dividend_yield,beta,forward_pe,operating_cashflow,capex,free_cashflow
CEG,2025-06-30,2025,839000000.0,9.54,,34.493713,7.645501,6101000000.0,502000000.0,1352000000.0,0.13751843960006557,53038000000.0,,,1.4758631713554988,103487471616,0.47,1.124,36.7676,,,0
CEG,2025-03-31,2025,118000000.0,9.54,,34.493713,7.645501,6788000000.0,348000000.0,859000000.0,0.0173836181496759,52252000000.0,,,1.4715049656226127,103487471616,0.47,1.124,36.7676,,,0
CEG,2024-12-31,2024,852000000.0,9.54,,34.493713,7.645501,5382000000.0,708000000.0,1298000000.0,0.15830546265328874,52926000000.0,,,1.5740578439964943,103487471616,0.47,1.124,36.7676,,,0
CEG,2024-09-30,2024,1200000000.0,9.54,,34.493713,7.645501,6550000000.0,1880000000.0,1896000000.0,0.183206106870229,51834000000.0,,,1.7002934702861334,103487471616,0.47,1.124,36.7676,,,0
CEG,2024-06-30,2024,814000000.0,9.54,,34.493713,7.645501,5475000000.0,1037000000.0,1538000000.0,0.148675799086758,51340000000.0,,,1.353559731080848,103487471616,0.47,1.124,36.7676,,,0
CEG,2024-03-31,2024,,9.54,,34.493713,7.645501,,,,,,,,,103487471616,0.47,1.124,36.7676,,,0
MSTR,2025-06-30,2025,10020846000.0,14.85,,21.697641,1.9067597,114488000.0,-15524000.0,78738000.0,87.52747886241353,64773415000.0,,,0.6785759698892463,87705149440,,3.831,-749.32556,,,0
MSTR,2025-03-31,2025,-4217370000.0,14.85,,21.697641,1.9067597,111066000.0,-15407000.0,77095000.0,-37.97174652909081,43919760000.0,,,0.659602382980929,87705149440,,3.831,-749.32556,,,0
MSTR,2024-12-31,2024,-670810000.0,14.85,,21.697641,1.9067597,120697000.0,-10365000.0,86528000.0,-5.557801768063829,25843685000.0,,,0.7100038268464535,87705149440,,3.831,-749.32556,,,0
MSTR,2024-09-30,2024,-340174000.0,14.85,,21.697641,1.9067597,116071000.0,-20498000.0,81722000.0,-2.930740667350156,8343581000.0,,,0.6457302914501702,87705149440,,3.831,-749.32556,,,0
MSTR,2024-06-30,2024,-102559000.0,14.85,,21.697641,1.9067597,111442000.0,-20184000.0,80507000.0,-0.9202903752624684,7053073000.0,,,0.4669048990837617,87705149440,,3.831,-749.32556,,,0
MSTR,2024-03-31,2024,,14.85,,21.697641,1.9067597,,,,,,,,,87705149440,,3.831,-749.32556,,,0
ORLY,2025-06-30,2025,668595000.0,2.84,,37.96127,-74.45442,4525058000.0,914470000.0,2326538000.0,0.1477539072427359,15820619000.0,,,0.7241330602119771,91476426752,,0.598,2.3989763,,,0
ORLY,2025-03-31,2025,538485000.0,2.84,,37.96127,-74.45442,4136924000.0,741466000.0,2121485000.0,0.1301655529567379,15293875000.0,,,0.708473385718781,91476426752,,0.598,2.3989763,,,0
ORLY,2024-12-31,2024,551130000.0,2.84,,37.96127,-74.45442,4095601000.0,738650000.0,2101032000.0,0.13456633104640808,14893741000.0,,,0.7050028943062145,91476426752,,0.598,2.3989763,,,0
ORLY,2024-09-30,2024,665464000.0,2.84,,37.96127,-74.45442,4364437000.0,896728000.0,2251225000.0,0.15247419082919514,14577522000.0,,,0.6961725267603035,91476426752,,0.598,2.3989763,,,0
ORLY,2024-06-30,2024,622848000.0,2.84,,37.96127,-74.45442,4272201000.0,863298000.0,2168060000.0,0.1457908932655556,14393182000.0,,,0.6991681119084973,91476426752,,0.598,2.3989763,,,0
CTAS,2025-08-31,2025,,4.52,,45.411503,17.391968,,,,,,,,,82709626880,0.88,1.001,43.858974,,,0
CTAS,2025-05-31,2025,448256000.0,4.52,,45.411503,17.391968,2667652000.0,597452000.0,1325989000.0,0.16803391146971194,9825241000.0,,,2.089489097611313,82709626880,0.88,1.001,43.858974,,,0
CTAS,2025-02-28,2025,463497000.0,4.52,,45.411503,17.391968,2609159000.0,609853000.0,1319341000.0,0.17764229776721158,9611136000.0,,,1.721368717242289,82709626880,0.88,1.001,43.858974,,,0
CTAS,2024-11-30,2024,448495000.0,4.52,,45.411503,17.391968,2561783000.0,591390000.0,1276703000.0,0.1750714248630739,9366529000.0,,,1.5790632080316092,82709626880,0.88,1.001,43.858974,,,0
CTAS,2024-08-31,2024,452033000.0,4.52,,45.411503,17.391968,2501587000.0,561031000.0,1252131000.0,0.1806984925968995,9068707000.0,,,1.5332807023465795,82709626880,0.88,1.001,43.858974,,,0
CTAS,2024-05-31,2024,414315000.0,4.52,,45.411503,17.391968,2470935000.0,547594000.0,1215449000.0,0.16767539413218074,9168817000.0,,,1.7419600233850454,82709626880,0.88,1.001,43.858974,,,0
MDLZ,2025-06-30,2025,641000000.0,2.69,,23.22305,3.0853956,8984000000.0,1174000000.0,2937000000.0,0.07134906500445236,71020000000.0,,,0.6412513202233063,81984380928,3.16,0.454,18.212828,,,0
MDLZ,2025-03-31,2025,402000000.0,2.69,,23.22305,3.0853956,9313000000.0,682000000.0,2430000000.0,0.04316546762589928,68927000000.0,,,0.6061038899204876,81984380928,3.16,0.454,18.212828,,,0
MDLZ,2024-12-31,2024,1745000000.0,2.69,,23.22305,3.0853956,9604000000.0,1693000000.0,3711000000.0,0.181695127030404,68497000000.0,,,0.6773748017801422,81984380928,3.16,0.454,18.212828,,,0
MDLZ,2024-09-30,2024,853000000.0,2.69,,23.22305,3.0853956,9204000000.0,1329000000.0,2999000000.0,0.09267709691438505,72191000000.0,,,0.6264414179281546,81984380928,3.16,0.454,18.212828,,,0
MDLZ,2024-06-30,2024,601000000.0,2.69,,23.22305,3.0853956,8343000000.0,869000000.0,2797000000.0,0.07203643773223062,73096000000.0,,,0.676326348640214,81984380928,3.16,0.454,18.212828,,,0
MDLZ,2024-03-31,2024,,2.69,,23.22305,3.0853956,,,,,,,,,81984380928,3.16,0.454,18.212828,,,0
TRI,2025-06-30,2025,313000000.0,3.53,,44.002834,5.5488873,1785000000.0,443000000.0,1347000000.0,0.1753501400560224,17966000000.0,,,0.7904695164681149,70722289664,1.52,0.354,38.639305,,,0
TRI,2025-03-31,2025,434000000.0,3.53,,44.002834,5.5488873,1900000000.0,570000000.0,1452000000.0,0.22842105263157894,18478000000.0,,,0.9145299145299145,70722289664,1.52,0.354,38.639305,,,0
TRI,2024-12-31,2024,587000000.0,3.53,,44.002834,5.5488873,1909000000.0,517000000.0,1418000000.0,0.3074908328968046,18437000000.0,,,1.0157159487776484,70722289664,1.52,0.354,38.639305,,,0
TRI,2024-09-30,2024,301000000.0,3.53,,44.002834,5.5488873,1724000000.0,415000000.0,1290000000.0,0.1745939675174014,18431000000.0,,,0.9429935411401292,70722289664,1.52,0.354,38.639305,,,0
TRI,2024-06-30,2024,841000000.0,3.53,,44.002834,5.5488873,1740000000.0,409000000.0,1318000000.0,0.48333333333333334,18378000000.0,,,0.8760729613733905,70722289664,1.52,0.354,38.639305,,,0
TRI,2024-03-31,2024,,3.53,,44.002834,5.5488873,,,,,,,,,70722289664,1.52,0.354,38.639305,,,0
ABNB,2025-06-30,2025,642000000.0,4.04,,30.054455,9.564396,3096000000.0,612000000.0,2552000000.0,0.20736434108527133,26992000000.0,,,1.2319302721088434,75733549056,,1.131,26.982222,,,0
ABNB,2025-03-31,2025,154000000.0,4.04,,30.054455,9.564396,2272000000.0,38000000.0,1766000000.0,0.06778169014084508,25056000000.0,,,1.2728631201434548,75733549056,,1.131,26.982222,,,0
ABNB,2024-12-31,2024,461000000.0,4.04,,30.054455,9.564396,2480000000.0,430000000.0,2053000000.0,0.18588709677419354,20959000000.0,,,1.6907784666863497,75733549056,,1.131,26.982222,,,0
ABNB,2024-09-30,2024,1368000000.0,4.04,,30.054455,9.564396,3732000000.0,1525000000.0,3267000000.0,0.3665594855305466,22172000000.0,,,1.616002117148906,75733549056,,1.131,26.982222,,,0
ABNB,2024-06-30,2024,555000000.0,4.04,,30.054455,9.564396,2748000000.0,497000000.0,2242000000.0,0.2019650655021834,26320000000.0,,,1.4058630275461208,75733549056,,1.131,26.982222,,,0
ABNB,2024-03-31,2024,,4.04,,30.054455,9.564396,,,,,,,,,75733549056,,1.131,26.982222,,,0
MAR,2025-06-30,2025,763000000.0,8.75,,29.764572,-23.908934,6744000000.0,1244000000.0,1542000000.0,0.11313760379596678,27342000000.0,,,0.4920112208805952,71721877504,1.01,1.383,24.56981,,,0
MAR,2025-03-31,2025,665000000.0,8.75,,29.764572,-23.908934,6263000000.0,949000000.0,1245000000.0,0.10617914737346319,26651000000.0,,,0.4521970062771608,71721877504,1.01,1.383,24.56981,,,0
MAR,2024-12-31,2024,455000000.0,8.75,,29.764572,-23.908934,6429000000.0,804000000.0,1139000000.0,0.0707730595738062,26182000000.0,,,0.40293675569429993,71721877504,1.01,1.383,24.56981,,,0
MAR,2024-09-30,2024,584000000.0,8.75,,29.764572,-23.908934,6255000000.0,953000000.0,1274000000.0,0.09336530775379696,26209000000.0,,,0.41946466306644753,71721877504,1.01,1.383,24.56981,,,0
MAR,2024-06-30,2024,772000000.0,8.75,,29.764572,-23.908934,6439000000.0,1203000000.0,1498000000.0,0.11989439353936947,25740000000.0,,,0.42255221538090065,71721877504,1.01,1.383,24.56981,,,0
ADSK,2025-07-31,2025,313000000.0,4.73,,67.16068,24.923113,1763000000.0,450000000.0,1604000000.0,0.1775382870107771,10856000000.0,,,0.764126149802891,68773445632,,1.495,34.604576,,,0
ADSK,2025-04-30,2025,152000000.0,4.73,,67.16068,24.923113,1633000000.0,338000000.0,1473000000.0,0.0930802204531537,10585000000.0,,,0.6535881276682253,68773445632,,1.495,34.604576,,,0
ADSK,2025-01-31,2025,303000000.0,4.73,,67.16068,24.923113,1639000000.0,381000000.0,1485000000.0,0.18486882245271508,10833000000.0,,,0.6759852455833819,68773445632,,1.495,34.604576,,,0
ADSK,2024-10-31,2024,275000000.0,4.73,,67.16068,24.923113,1570000000.0,346000000.0,1423000000.0,0.1751592356687898,10133000000.0,,,0.6488361683079678,68773445632,,1.495,34.604576,,,0
ADSK,2024-07-31,2024,282000000.0,4.73,,67.16068,24.923113,1505000000.0,343000000.0,1365000000.0,0.18737541528239202,9960000000.0,,,0.6359234493889786,68773445632,,1.495,34.604576,,,0
ADSK,2024-04-30,2024,,4.73,,67.16068,24.923113,,,,,,,,,68773445632,,1.495,34.604576,,,0
ADSK,2024-01-31,2024,,4.73,,67.16068,24.923113,,,,,,,,,68773445632,,1.495,34.604576,,,0
PYPL,2025-06-30,2025,1261000000.0,4.65,,14.421505,3.1868079,8288000000.0,1620000000.0,3844000000.0,0.1521476833976834,79777000000.0,,,1.329167591564928,64296964096,,1.438,13.713701,,,0
PYPL,2025-03-31,2025,1287000000.0,4.65,,14.421505,3.1868079,7791000000.0,1596000000.0,3716000000.0,0.16519060454370427,81274000000.0,,,1.3000514778430783,64296964096,,1.438,13.713701,,,0
PYPL,2024-12-31,2024,1121000000.0,4.65,,14.421505,3.1868079,8366000000.0,1491000000.0,3935000000.0,0.1339947406167822,81611000000.0,,,1.2628576153464528,64296964096,,1.438,13.713701,,,0
PYPL,2024-09-30,2024,1010000000.0,4.65,,14.421505,3.1868079,7847000000.0,1454000000.0,3654000000.0,0.12871160953230534,83511000000.0,,,1.2467772738123657,64296964096,,1.438,13.713701,,,0
PYPL,2024-06-30,2024,1128000000.0,4.65,,14.421505,3.1868079,7885000000.0,1438000000.0,3608000000.0,0.14305643627140138,84016000000.0,,,1.2417328890028199,64296964096,,1.438,13.713701,,,0
MNST,2025-06-30,2025,488794000.0,1.66,,40.54819,9.139172,2111593000.0,631622000.0,1176413000.0,0.23148116137911046,8729888000.0,,,3.519209164337392,65723375616,,0.541,35.99465,,,0
MNST,2025-03-31,2025,442993000.0,1.66,,40.54819,9.139172,1854558000.0,569745000.0,1047962000.0,0.23886715864373073,8227028000.0,,,3.3748687117305405,65723375616,,0.541,35.99465,,,0
MNST,2024-12-31,2024,270711000.0,1.66,,40.54819,9.139172,1812041000.0,381224000.0,1002445000.0,0.14939562625790476,7719089000.0,,,3.3179416483905975,65723375616,,0.541,35.99465,,,0
MNST,2024-09-30,2024,370919000.0,1.66,,40.54819,9.139172,1880973000.0,479916000.0,999799000.0,0.19719528137830794,8053301000.0,,,3.130367250695502,65723375616,,0.541,35.99465,,,0
MNST,2024-06-30,2024,425369000.0,1.66,,40.54819,9.139172,1900597000.0,527163000.0,1019506000.0,0.22380809819230485,8060904000.0,,,3.407340483557844,65723375616,,0.541,35.99465,,,0
MNST,2024-03-31,2024,,1.66,,40.54819,9.139172,,,,,,,,,65723375616,,0.541,35.99465,,,0
WDAY,2025-07-31,2025,228000000.0,2.09,,115.18182,7.007743,2348000000.0,249000000.0,1766000000.0,0.09710391822827939,17961000000.0,,,2.104550050556117,65860890624,,1.122,29.003613,,,0
WDAY,2025-04-30,2025,68000000.0,2.09,,115.18182,7.007743,2240000000.0,205000000.0,1703000000.0,0.030357142857142857,17212000000.0,,,2.0665836963285624,65860890624,,1.122,29.003613,,,0
WDAY,2025-01-31,2025,94000000.0,2.09,,115.18182,7.007743,2211000000.0,159000000.0,1672000000.0,0.04251469923111714,17977000000.0,,,1.9006849315068493,65860890624,,1.122,29.003613,,,0
WDAY,2024-10-31,2024,193000000.0,2.09,,115.18182,7.007743,2160000000.0,165000000.0,1630000000.0,0.08935185185185185,16424000000.0,,,2.0529172320217097,65860890624,,1.122,29.003613,,,0
WDAY,2024-07-31,2024,132000000.0,2.09,,115.18182,7.007743,2085000000.0,112000000.0,1574000000.0,0.06330935251798561,16234000000.0,,,2.0385552847329937,65860890624,,1.122,29.003613,,,0
WDAY,2024-04-30,2024,,2.09,,115.18182,7.007743,,,,,,,,,65860890624,,1.122,29.003613,,,0
FTNT,2025-06-30,2025,440100000.0,2.51,,33.49801,31.244892,1630000000.0,458000000.0,1315100000.0,0.27,10641400000.0,,,1.3284838081681354,64611557376,,1.127,34.887966,,,0
FTNT,2025-03-31,2025,433400000.0,2.51,,33.49801,31.244892,1539700000.0,453800000.0,1246600000.0,0.2814834058582841,10407000000.0,,,1.3627056982105843,64611557376,,1.127,34.887966,,,0
FTNT,2024-12-31,2024,526200000.0,2.51,,33.49801,31.244892,1660100000.0,574100000.0,1345600000.0,0.31696885729775315,9763100000.0,,,1.470559263181225,64611557376,,1.127,34.887966,,,0
FTNT,2024-09-30,2024,539900000.0,2.51,,33.49801,31.244892,1508100000.0,470900000.0,1244700000.0,0.35800013261720043,8852000000.0,,,1.3441643708643374,64611557376,,1.127,34.887966,,,0
FTNT,2024-06-30,2024,379800000.0,2.51,,33.49801,31.244892,1434300000.0,437200000.0,1159300000.0,0.26479815938088264,8052900000.0,,,1.3205110997771992,64611557376,,1.127,34.887966,,,0
FTNT,2024-03-31,2024,,2.51,,33.49801,31.244892,,,,,,,,,64611557376,,1.127,34.887966,,,0
CSX,2025-06-30,2025,829000000.0,1.7,,20.888233,5.3511147,3574000000.0,1283000000.0,1283000000.0,0.23195299384443202,42929000000.0,,,0.7727120348642307,66200473600,1.53,1.246,17.49261,,,0
CSX,2025-03-31,2025,646000000.0,1.7,,20.888233,5.3511147,3423000000.0,1041000000.0,1041000000.0,0.18872334209757521,43199000000.0,,,0.8827828120432623,66200473600,1.53,1.246,17.49261,,,0
CSX,2024-12-31,2024,733000000.0,1.7,,20.888233,5.3511147,3539000000.0,1261000000.0,1211000000.0,0.20712065555241593,42764000000.0,,,0.8608058608058609,66200473600,1.53,1.246,17.49261,,,0
CSX,2024-09-30,2024,894000000.0,1.7,,20.888233,5.3511147,3619000000.0,1355000000.0,1355000000.0,0.24702956617850236,43069000000.0,,,1.3923705722070845,66200473600,1.53,1.246,17.49261,,,0
CSX,2024-06-30,2024,963000000.0,1.7,,20.888233,5.3511147,3701000000.0,1448000000.0,1448000000.0,0.2601999459605512,42362000000.0,,,1.1610076670317635,66200473600,1.53,1.246,17.49261,,,0
CSX,2024-03-31,2024,,1.7,,20.888233,5.3511147,,,,,,,,,66200473600,1.53,1.246,17.49261,,,0
REGN,2025-06-30,2025,1391600000.0,39.58,,14.205912,1.9553819,3675600000.0,1079500000.0,3145400000.0,0.37860485362933943,38219200000.0,,,4.5976274884101445,59766321152,0.62,0.35,12.409402,,,0
REGN,2025-03-31,2025,808700000.0,39.58,,14.205912,1.9553819,3028700000.0,591700000.0,2564400000.0,0.26701224947997493,37545200000.0,,,4.926736948354175,59766321152,0.62,0.35,12.409402,,,0
REGN,2024-12-31,2024,917700000.0,39.58,,14.205912,1.9553819,3789200000.0,990200000.0,3223800000.0,0.24218832471234034,37759400000.0,,,4.731105646122252,59766321152,0.62,0.35,12.409402,,,0
REGN,2024-09-30,2024,1340600000.0,39.58,,14.205912,1.9553819,3720700000.0,1179500000.0,3229600000.0,0.36030854409116564,37441900000.0,,,5.280961485932806,59766321152,0.62,0.35,12.409402,,,0
REGN,2024-06-30,2024,1432300000.0,39.58,,14.205912,1.9553819,3547100000.0,1069600000.0,3066900000.0,0.40379464915000984,36086800000.0,,,5.438522487601892,59766321152,0.62,0.35,12.409402,,,0
REGN,2024-03-31,2024,,39.58,,14.205912,1.9553819,,,,,,,,,59766321152,0.62,0.35,12.409402,,,0
AEP,2025-06-30,2025,1225800000.0,7.03,,16.002844,2.0132787,5086900000.0,1399100000.0,3154800000.0,0.24097190823487782,107778500000.0,,,0.5524542745536689,60164411392,3.41,0.443,19.10017,,,0
AEP,2025-03-31,2025,800200000.0,7.03,,16.002844,2.0132787,5463400000.0,1284200000.0,3292000000.0,0.14646557088992201,104394600000.0,,,0.4168498065621424,60164411392,3.41,0.443,19.10017,,,0
AEP,2024-12-31,2024,664100000.0,7.03,,16.002844,2.0132787,4696300000.0,1095600000.0,3051100000.0,0.14140919447224412,103078000000.0,,,0.44497398015266004,60164411392,3.41,0.443,19.10017,,,0
AEP,2024-09-30,2024,959600000.0,7.03,,16.002844,2.0132787,5420100000.0,1351500000.0,3417200000.0,0.17704470397225144,100119100000.0,,,0.565460761110485,60164411392,3.41,0.443,19.10017,,,0
AEP,2024-06-30,2024,340300000.0,7.03,,16.002844,2.0132787,4579200000.0,826400000.0,2859200000.0,0.07431429070580015,99622600000.0,,,0.6546291831895067,60164411392,3.41,0.443,19.10017,,,0
AEP,2024-03-31,2024,,7.03,,16.002844,2.0132787,,,,,,,,,60164411392,3.41,0.443,19.10017,,,0
MRVL,2025-07-31,2025,194800000.0,-0.12,,,5.3998327,2006100000.0,298800000.0,1010600000.0,0.09710383330840935,20586300000.0,,,1.8809236027174592,72476745728,0.29,1.849,33.628,,,0
MRVL,2025-04-30,2025,177900000.0,-0.12,,,5.3998327,1895300000.0,258300000.0,952400000.0,0.09386376826887564,20023700000.0,,,1.3046848439518597,72476745728,0.29,1.849,33.628,,,0
MRVL,2025-01-31,2025,200200000.0,-0.12,,,5.3998327,1817400000.0,222700000.0,917400000.0,0.11015736766809728,20204500000.0,,,1.5395204262877442,72476745728,0.29,1.849,33.628,,,0
MRVL,2024-10-31,2024,-676300000.0,-0.12,,,5.3998327,1516100000.0,-344500000.0,349400000.0,-0.4460787546995581,19715600000.0,,,1.59718757087775,72476745728,0.29,1.849,33.628,,,0
MRVL,2024-07-31,2024,-193300000.0,-0.12,,,5.3998327,1272900000.0,-96400000.0,587600000.0,-0.15185796213371042,20293400000.0,,,1.7871968962172649,72476745728,0.29,1.849,33.628,,,0
MRVL,2024-04-30,2024,,-0.12,,,5.3998327,,,,,,,,,72476745728,0.29,1.849,33.628,,,0
MRVL,2024-01-31,2024,,-0.12,,,5.3998327,,,,,,,,,72476745728,0.29,1.849,33.628,,,0
AXON,2025-06-30,2025,36117000.0,4.09,,175.4621,20.618284,668538000.0,-1036000.0,403743000.0,0.05402385503890579,6215256000.0,,,2.951543901606003,56337928192,,1.402,115.74839,,,0
AXON,2025-03-31,2025,87980000.0,4.09,,175.4621,20.618284,603633000.0,-8793000.0,365739000.0,0.1457508121656702,6083159000.0,,,2.8254727215323405,56337928192,,1.402,115.74839,,,0
AXON,2024-12-31,2024,135184000.0,4.09,,175.4621,20.618284,575145000.0,-15755000.0,345849000.0,0.2350433368976519,4474588000.0,,,1.3692801907174252,56337928192,,1.402,115.74839,,,0
AXON,2024-09-30,2024,67025000.0,4.09,,175.4621,20.618284,544274000.0,24081000.0,330747000.0,0.12314569499920995,4005658000.0,,,2.9563486134444084,56337928192,,1.402,115.74839,,,0
AXON,2024-06-30,2024,41473000.0,4.09,,175.4621,20.618284,503236000.0,33758000.0,306156000.0,0.08241262548784269,3742370000.0,,,2.879128796926824,56337928192,,1.402,115.74839,,,0
NXPI,2025-06-30,2025,445000000.0,8.45,,26.950296,5.9999995,2926000000.0,686000000.0,1562000000.0,0.15208475734791524,25250000000.0,,,1.7361644454483849,57414053888,1.79,1.44,17.423872,,,0
NXPI,2025-03-31,2025,490000000.0,8.45,,26.950296,5.9999995,2835000000.0,705000000.0,1560000000.0,0.1728395061728395,25180000000.0,,,2.0849571317225255,57414053888,1.79,1.44,17.423872,,,0
NXPI,2024-12-31,2024,495000000.0,8.45,,26.950296,5.9999995,3111000000.0,715000000.0,1678000000.0,0.15911282545805208,24385000000.0,,,2.357972885732731,57414053888,1.79,1.44,17.423872,,,0
NXPI,2024-09-30,2024,718000000.0,8.45,,26.950296,5.9999995,3250000000.0,995000000.0,1866000000.0,0.22092307692307692,23669000000.0,,,2.3482620320855614,57414053888,1.79,1.44,17.423872,,,0
NXPI,2024-06-30,2024,658000000.0,8.45,,26.950296,5.9999995,3127000000.0,900000000.0,1792000000.0,0.21042532779021425,23196000000.0,,,2.210796915167095,57414053888,1.79,1.44,17.423872,,,0
NXPI,2024-03-31,2024,,8.45,,26.950296,5.9999995,,,,,,,,,57414053888,1.79,1.44,17.423872,,,0
ROP,2025-06-30,2025,378300000.0,14.28,,34.922268,2.733327,1943600000.0,548300000.0,1345400000.0,0.19463881457089935,33220400000.0,,,0.46410436246317854,53665939456,0.66,1.028,24.90959,,,0
ROP,2025-03-31,2025,331100000.0,14.28,,34.922268,2.733327,1882800000.0,525800000.0,1293700000.0,0.17585510941151478,31418800000.0,,,0.4622017353579176,53665939456,0.66,1.028,24.90959,,,0
ROP,2024-12-31,2024,462300000.0,14.28,,34.922268,2.733327,1877100000.0,524700000.0,1282300000.0,0.24628416173885248,31334700000.0,,,0.4025624967381661,53665939456,0.66,1.028,24.90959,,,0
ROP,2024-09-30,2024,367900000.0,14.28,,34.922268,2.733327,1764600000.0,496600000.0,1221700000.0,0.2084891760172277,31552700000.0,,,0.4840258990181476,53665939456,0.66,1.028,24.90959,,,0
ROP,2024-06-30,2024,337100000.0,14.28,,34.922268,2.733327,1716800000.0,494200000.0,1193300000.0,0.19635368126747438,29847500000.0,,,0.530735807393689,53665939456,0.66,1.028,24.90959,,,0
ROP,2024-03-31,2024,,14.28,,34.922268,2.733327,,,,,,,,,53665939456,0.66,1.028,24.90959,,,0
FAST,2025-06-30,2025,330300000.0,1.04,,47.15385,14.779988,2080300000.0,436100000.0,942800000.0,0.1587751766572129,5016200000.0,,,4.22004144825064,56280100864,1.81,0.967,22.392694,,,0
FAST,2025-03-31,2025,298700000.0,1.04,,47.15385,14.779988,1959400000.0,393900000.0,883900000.0,0.15244462590588956,4870900000.0,,,4.276617422312786,56280100864,1.81,0.967,22.392694,,,0
FAST,2024-12-31,2024,262100000.0,1.04,,47.15385,14.779988,1824500000.0,344800000.0,818200000.0,0.1436557961085229,4698000000.0,,,4.67457429777325,56280100864,1.81,0.967,22.392694,,,0
FAST,2024-09-30,2024,298100000.0,1.04,,47.15385,14.779988,1910200000.0,388100000.0,858600000.0,0.1560569573866611,4738400000.0,,,4.396574973031283,56280100864,1.81,0.967,22.392694,,,0
FAST,2024-06-30,2024,292700000.0,1.04,,47.15385,14.779988,1916200000.0,386900000.0,863500000.0,0.15275023483978709,4603500000.0,,,4.388702928870293,56280100864,1.81,0.967,22.392694,,,0
IDXX,2025-06-30,2025,293989000.0,12.14,,52.626854,35.101917,1109457000.0,373046000.0,694732000.0,0.26498458254803925,3330794000.0,,,1.1131458966565349,51114201088,,1.561,53.418896,,,0
IDXX,2025-03-31,2025,242677000.0,12.14,,52.626854,35.101917,998427000.0,316534000.0,623379000.0,0.2430593323297547,3213689000.0,,,1.15965316362337,51114201088,,1.561,53.418896,,,0
IDXX,2024-12-31,2024,216149000.0,12.14,,52.626854,35.101917,954288000.0,261686000.0,570660000.0,0.22650290059185488,3293443000.0,,,1.3108680832574846,51114201088,,1.561,53.418896,,,0
IDXX,2024-09-30,2024,232841000.0,12.14,,52.626854,35.101917,975543000.0,303892000.0,596038000.0,0.23867835656654807,3350766000.0,,,1.4206400164879154,51114201088,,1.561,53.418896,,,0
IDXX,2024-06-30,2024,203298000.0,12.14,,52.626854,35.101917,1003578000.0,263801000.0,619159000.0,0.2025731931150344,3414867000.0,,,1.3688629553811134,51114201088,,1.561,53.418896,,,0
PCAR,2025-06-30,2025,723800000.0,5.7,,17.249123,2.725584,7510500000.0,838500000.0,1276300000.0,0.09637174622195593,44094800000.0,,,3.0159657423805872,52778258432,1.31,0.943,12.670103,,,0
PCAR,2025-03-31,2025,505100000.0,5.7,,17.249123,2.725584,7441700000.0,885100000.0,1318700000.0,0.06787427603907709,42724700000.0,,,2.794689760502157,52778258432,1.31,0.943,12.670103,,,0
PCAR,2024-12-31,2024,872000000.0,5.7,,17.249123,2.725584,7907500000.0,1005700000.0,1470700000.0,0.110275055327221,43418900000.0,,,2.6372762177915527,52778258432,1.31,0.943,12.670103,,,0
PCAR,2024-09-30,2024,972100000.0,5.7,,17.249123,2.725584,8239900000.0,1123300000.0,1579700000.0,0.11797473270306678,43281800000.0,,,2.8723810324533376,52778258432,1.31,0.943,12.670103,,,0
PCAR,2024-06-30,2024,1122600000.0,5.7,,17.249123,2.725584,8772100000.0,1341400000.0,1789100000.0,0.12797391730600427,41176600000.0,,,2.779038678117934,52778258432,1.31,0.943,12.670103,,,0
DDOG,2025-06-30,2025,2647000.0,0.37,,384.86484,15.53398,826760000.0,-34127000.0,660782000.0,0.003201654651894141,5822415000.0,,,3.4323850569616137,48499982336,,1.105,70.14778,,,0
DDOG,2025-03-31,2025,24642000.0,0.37,,384.86484,15.53398,761553000.0,-12420000.0,603925000.0,0.03235756408286751,6010381000.0,,,2.736831492816296,48499982336,,1.105,70.14778,,,0
DDOG,2024-12-31,2024,45594000.0,0.37,,384.86484,15.53398,737727000.0,9392000.0,593549000.0,0.061803350019722744,5785339000.0,,,2.6365387475150492,48499982336,,1.105,70.14778,,,0
DDOG,2024-09-30,2024,51697000.0,0.37,,384.86484,15.53398,690016000.0,20278000.0,552260000.0,0.07492145109678616,4631471000.0,,,2.1285810017958022,48499982336,,1.105,70.14778,,,0
DDOG,2024-06-30,2024,43824000.0,0.37,,384.86484,15.53398,645279000.0,12618000.0,521780000.0,0.06791480894310833,4412391000.0,,,2.0057692339906827,48499982336,,1.105,70.14778,,,0
DDOG,2024-03-31,2024,,0.37,,384.86484,15.53398,,,,,,,,,48499982336,,1.105,70.14778,,,0
ROST,2025-07-31,2025,507995000.0,6.34,,24.036278,8.653605,5529152000.0,638274000.0,1526985000.0,0.09187575237577118,14495519000.0,,,1.576917892681434,49561231360,1.07,1.154,22.778774,,,0
ROST,2025-04-30,2025,479249000.0,6.34,,24.036278,8.653605,4984971000.0,606470000.0,1403605000.0,0.09613877392666878,14304616000.0,,,1.5499270812503565,49561231360,1.07,1.154,22.778774,,,0
ROST,2025-01-31,2025,586784000.0,6.34,,24.036278,8.653605,5912279000.0,731024000.0,1568657000.0,0.09924836091124928,14905332000.0,,,1.6171126114772647,49561231360,1.07,1.154,22.778774,,,0
